  6, 1 -  3, 0  0.216  0.196  0.145 1.670E+14
 D-RT  1.6630E+14 D-1T  6.9316E+11 D-2T  1.2390E+10 D-3T  9.3619E+09
  6, 1 -  2, 0  0.115  0.106  0.078 5.007E+14
 D-RT  5.0064E+14 D-1T  7.6351E+10 D-2T  1.3399E+09 D-3T  9.5866E+08
  6, 1 -  1, 0  0.041  0.038  0.028 2.253E+15
 D-RT  2.2526E+15 D-1T  2.8110E+09 D-2T  4.8727E+07 D-3T  3.3243E+07
  6, 1 -  5, 1  0.711  0.565  0.412 8.288E+11
 Q-RT  1.7560E+10 Q-1T  7.5828E+11 Q-2T  3.1186E+10 Q-3T  2.1783E+10
  6, 1 -  4, 1  0.365  0.323  0.238 8.866E+10
 Q-RT  4.6491E+10 Q-1T  4.0356E+10 Q-2T  1.0991E+09 Q-3T  7.1432E+08
  6, 1 -  3, 1  0.216  0.197  0.146 1.369E+11
 Q-RT  1.3309E+11 Q-1T  3.6482E+09 Q-2T  9.0181E+07 Q-3T  5.3837E+07
  6, 1 -  2, 1  0.115  0.106  0.079 4.778E+11
 Q-RT  4.7758E+11 Q-1T  2.5195E+08 Q-2T  5.9854E+06 Q-3T  3.3069E+06
  6, 1 -  5, 2  0.717  0.569  0.414 4.370E+13
 D-RT  1.5842E+13 D-1T  2.6867E+13 D-2T  5.3318E+11 D-3T  4.6087E+11 8-RT  2.0370E+06 8-1T  1.9586E+09 8-2T  2.2623E+08
 8-3T  1.2556E+08
  6, 1 -  4, 2  0.367  0.324  0.239 1.690E+13
 D-RT  1.5740E+13 D-1T  1.1210E+12 D-2T  2.0654E+10 D-3T  1.6575E+10 8-RT  5.8096E+06 8-1T  5.4493E+07 8-2T  2.0335E+06
 8-3T  9.4448E+05
  6, 1 -  3, 2  0.217  0.198  0.146 1.317E+13
 D-RT  1.3115E+13 D-1T  5.6979E+10 D-2T  1.0188E+09 D-3T  7.7042E+08 8-RT  1.7085E+07 8-1T  2.6372E+06 8-2T  7.2259E+04
 8-3T  2.8411E+04
  6, 1 -  5, 3  0.719  0.570  0.415 1.811E+11
 Q-RT  3.6428E+09 Q-1T  1.6573E+11 Q-2T  6.8884E+09 Q-3T  4.8128E+09
  6, 1 -  4, 3  0.368  0.325  0.239 9.099E+09
 Q-RT  4.6825E+09 Q-1T  4.2259E+09 Q-2T  1.1531E+08 Q-3T  7.5015E+07
  6, 1 -  5, 4  0.720  0.570  0.416 1.976E+08
 8-RT  1.6951E+05 8-1T  1.6711E+08 8-2T  1.9504E+07 8-3T  1.0831E+07
  6, 2 -  5, 0  0.704  0.561  0.409 8.622E+11
 Q-RT  1.9382E+10 Q-1T  7.9602E+11 Q-2T  2.4383E+10 Q-3T  2.2429E+10
  6, 2 -  4, 0  0.364  0.322  0.237 7.100E+10
 Q-RT  3.7871E+10 Q-1T  3.1913E+10 Q-2T  6.5290E+08 Q-3T  5.5854E+08
  6, 2 -  3, 0  0.216  0.196  0.145 7.058E+10
 Q-RT  6.8686E+10 Q-1T  1.8357E+09 Q-2T  3.4120E+07 Q-3T  2.6817E+07
  6, 2 -  2, 0  0.115  0.106  0.078 4.128E+10
 Q-RT  4.1255E+10 Q-1T  2.1141E+07 Q-2T  3.7772E+05 Q-3T  2.7477E+05
  6, 2 -  1, 0  0.041  0.038  0.028 8.921E+12
 Q-RT  8.9208E+12 Q-1T  2.1025E+07 Q-2T  3.6701E+05 Q-3T  2.5039E+05
  6, 2 -  5, 1  0.708  0.563  0.411 2.081E+14
 D-RT  7.8068E+13 D-1T  1.2602E+14 D-2T  1.8780E+12 D-3T  2.1359E+12 8-RT  3.1056E+06 8-1T  2.7862E+09 8-2T  2.3531E+08
 8-3T  1.7174E+08
  6, 2 -  4, 1  0.365  0.323  0.238 1.588E+14
 D-RT  1.4827E+14 D-1T  1.0253E+13 D-2T  1.4203E+11 D-3T  1.5004E+11 8-RT  2.7203E+06 8-1T  2.4420E+07 8-2T  6.8173E+05
 8-3T  4.1628E+05
  6, 2 -  3, 1  0.216  0.197  0.146 3.240E+14
 D-RT  3.2255E+14 D-1T  1.3645E+12 D-2T  1.8348E+10 D-3T  1.8268E+10 8-RT  8.1583E-06 8-1T  1.2118E-06 8-2T  2.4938E-08
 8-3T  1.2899E-08
  6, 2 -  2, 1  0.115  0.106  0.079 8.838E+14
 D-RT  8.8370E+14 D-1T  1.3785E+11 D-2T  1.8199E+09 D-3T  1.7157E+09 8-RT  1.3213E+08 8-1T  1.9831E+05 8-2T  3.6612E+03
 8-3T  1.6852E+03
  6, 2 -  5, 2  0.713  0.567  0.413 5.168E+11
 Q-RT  1.0881E+10 Q-1T  4.7745E+11 Q-2T  1.4818E+10 Q-3T  1.3636E+10
  6, 2 -  4, 2  0.367  0.324  0.239 4.661E+10
 Q-RT  2.4285E+10 Q-1T  2.1506E+10 Q-2T  4.4101E+08 Q-3T  3.7774E+08
  6, 2 -  3, 2  0.217  0.198  0.146 4.952E+10
 Q-RT  4.8119E+10 Q-1T  1.3528E+09 Q-2T  2.5164E+07 Q-3T  1.9801E+07
  6, 2 -  5, 3  0.715  0.568  0.414 1.779E+13
 D-RT  6.4971E+12 D-1T  1.0946E+13 D-2T  1.6337E+11 D-3T  1.8599E+11 8-RT  7.2526E+05 8-1T  6.9092E+08 8-2T  5.9803E+07
 8-3T  4.3711E+07
  6, 2 -  4, 3  0.367  0.325  0.239 3.842E+12
 D-RT  3.5794E+12 D-1T  2.5537E+11 D-2T  3.5392E+09 D-3T  3.7415E+09 8-RT  1.3023E+06 8-1T  1.2245E+07 8-2T  3.4384E+05
 8-3T  2.1039E+05
  6, 2 -  5, 4  0.717  0.568  0.414 3.749E+10
 Q-RT  7.7281E+08 Q-1T  3.4648E+10 Q-2T  1.0800E+09 Q-3T  9.9396E+08
  6, 3 -  5, 0  0.703  0.560  0.409 2.973E+09
 8-RT  3.0680E+06 8-1T  2.6393E+09 8-2T  1.7175E+08 8-3T  1.5849E+08
  6, 3 -  4, 0  0.364  0.322  0.237 2.967E+07
 8-RT  2.9500E+06 8-1T  2.5725E+07 8-2T  5.6082E+05 8-3T  4.3285E+05
  6, 3 -  3, 0  0.216  0.196  0.145 2.711E+08
 8-RT  2.3604E+08 8-1T  3.4121E+07 8-2T  5.4971E+05 8-3T  3.5957E+05
  6, 3 -  2, 0  0.115  0.106  0.078 6.253E+09
 8-RT  6.2434E+09 8-1T  9.0736E+06 8-2T  1.3123E+05 8-3T  7.6404E+04
  6, 3 -  1, 0  0.041  0.038  0.028 1.014E+10
 8-RT  1.0138E+10 8-1T  3.8085E+04 8-2T  5.2566E+02 8-3T  2.8417E+02
  6, 3 -  5, 1  0.707  0.563  0.410 1.486E+12
 Q-RT  3.2947E+10 Q-1T  1.3808E+12 Q-2T  3.3281E+10 Q-3T  3.8752E+10
  6, 3 -  4, 1  0.365  0.323  0.238 4.295E+10
 Q-RT  2.2762E+10 Q-1T  1.9533E+10 Q-2T  3.1345E+08 Q-3T  3.3955E+08
  6, 3 -  3, 1  0.216  0.197  0.145 1.927E+10
 Q-RT  1.8741E+10 Q-1T  5.1117E+08 Q-2T  7.4485E+06 Q-3T  7.4129E+06
  6, 3 -  2, 1  0.115  0.106  0.079 4.157E+12
 Q-RT  4.1543E+12 Q-1T  2.1875E+09 Q-2T  3.0636E+07 Q-3T  2.8219E+07
  6, 3 -  5, 2  0.712  0.566  0.413 3.310E+14
 D-RT  1.2251E+14 D-1T  2.0267E+14 D-2T  2.3690E+12 D-3T  3.4121E+12 8-RT  2.0089E+06 8-1T  1.8654E+09 8-2T  1.2521E+08
 8-3T  1.1577E+08
  6, 3 -  4, 2  0.366  0.324  0.239 2.327E+14
 D-RT  2.1704E+14 D-1T  1.5316E+13 D-2T  1.6633E+11 D-3T  2.2250E+11 8-RT  3.0789E+04 8-1T  2.8485E+05 8-2T  6.2556E+03
 8-3T  4.8412E+03
  6, 3 -  3, 2  0.217  0.198  0.146 3.627E+14
 D-RT  3.6108E+14 D-1T  1.5623E+12 D-2T  1.6468E+10 D-3T  2.0761E+10 8-RT  2.0425E+07 8-1T  3.1344E+06 8-2T  5.0618E+04
 8-3T  3.3176E+04
  6, 3 -  5, 3  0.714  0.567  0.413 3.774E+11
 Q-RT  7.9520E+09 Q-1T  3.5099E+11 Q-2T  8.5477E+09 Q-3T  9.9556E+09
  6, 3 -  4, 3  0.367  0.324  0.239 2.201E+10
 Q-RT  1.1451E+10 Q-1T  1.0215E+10 Q-2T  1.6424E+08 Q-3T  1.7808E+08
  6, 3 -  5, 4  0.715  0.568  0.414 5.169E+12
 D-RT  1.8918E+12 D-1T  3.1856E+12 D-2T  3.7260E+10 D-3T  5.3687E+10 8-RT  2.3692E+05 8-1T  2.2552E+08 8-2T  1.5294E+07
 8-3T  1.4148E+07
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 6 3 5 2  29.842802
 W_EKIN_AUGER,EKIN_N1_N2=  0.066168718  0.0309458021
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 6 3 5 2  29.9918022
 W_EKIN_AUGER,EKIN_N1_N2=  0.0687619522  0.0309458021
  6, 4 -  5, 1  0.706  0.562  0.410 3.973E+09
 8-RT  4.0483E+06 8-1T  3.5807E+09 8-2T  1.7294E+08 8-3T  2.1544E+08
  6, 4 -  4, 1  0.365  0.323  0.238 7.335E+08
 8-RT  7.1775E+07 8-1T  6.4071E+08 8-2T  1.0281E+07 8-3T  1.0716E+07
  6, 4 -  3, 1  0.216  0.197  0.145 1.214E+09
 8-RT  1.0541E+09 8-1T  1.5620E+08 8-2T  1.8487E+06 8-3T  1.6327E+06
  6, 4 -  2, 1  0.115  0.106  0.079 4.770E+09
 8-RT  4.7629E+09 8-1T  7.1425E+06 8-2T  7.5844E+04 8-3T  5.9606E+04
  6, 4 -  5, 2  0.712  0.566  0.412 1.876E+12
 Q-RT  4.0506E+10 Q-1T  1.7554E+12 Q-2T  3.1259E+10 Q-3T  4.9112E+10
  6, 4 -  4, 2  0.366  0.324  0.238 1.479E+10
 Q-RT  7.7544E+09 Q-1T  6.8344E+09 Q-2T  8.0594E+07 Q-3T  1.1786E+08
  6, 4 -  3, 2  0.217  0.198  0.146 1.323E+12
 Q-RT  1.2865E+12 Q-1T  3.6093E+10 Q-2T  3.8616E+08 Q-3T  5.1880E+08
  6, 4 -  5, 3  0.714  0.567  0.413 5.034E+14
 D-RT  1.8576E+14 D-1T  3.0977E+14 D-2T  2.6583E+12 D-3T  5.1661E+12 8-RT  1.4633E+06 8-1T  1.3741E+09 8-2T  6.8005E+07
 8-3T  8.4844E+07
  6, 4 -  4, 3  0.367  0.324  0.239 2.466E+14
 D-RT  2.2993E+14 D-1T  1.6341E+13 D-2T  1.3026E+11 D-3T  2.3511E+11 8-RT  1.5999E+06 8-1T  1.4958E+07 8-2T  2.4141E+05
 8-3T  2.5217E+05
  6, 4 -  5, 4  0.715  0.567  0.414 2.169E+11
 Q-RT  4.5846E+09 Q-1T  2.0300E+11 Q-2T  3.6304E+09 Q-3T  5.7045E+09
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 6 4 5 3  29.842802
 W_EKIN_AUGER,EKIN_N1_N2=  0.0853025913  0.0309458021
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 6 4 5 3  29.9918022
 W_EKIN_AUGER,EKIN_N1_N2=  0.0932969227  0.0309458021
  6, 5 -  5, 2  0.711  0.565  0.412 2.828E+09
 8-RT  2.8147E+06 8-1T  2.5926E+09 8-2T  7.5541E+07 8-3T  1.5675E+08
  6, 5 -  4, 2  0.366  0.324  0.238 3.315E+09
 8-RT  3.1681E+08 8-1T  2.9216E+09 8-2T  2.7933E+07 8-3T  4.8519E+07
  6, 5 -  3, 2  0.217  0.198  0.146 9.463E+08
 8-RT  8.1867E+08 8-1T  1.2546E+08 8-2T  8.8233E+05 8-3T  1.2981E+06
  6, 5 -  5, 3  0.713  0.567  0.413 1.657E+12
 Q-RT  3.5636E+10 Q-1T  1.5619E+12 Q-2T  1.6543E+10 Q-3T  4.3250E+10
  6, 5 -  4, 3  0.367  0.324  0.239 8.784E+11
 Q-RT  4.5962E+11 Q-1T  4.0893E+11 Q-2T  2.8630E+09 Q-3T  6.9680E+09
  6, 5 -  5, 4  0.714  0.567  0.413 7.460E+14
 D-RT  2.7524E+14 D-1T  4.6078E+14 D-2T  2.3467E+12 D-3T  7.5895E+12 8-RT  8.1016E+05 8-1T  7.6497E+08 8-2T  2.2517E+07
 8-3T  4.6751E+07
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 6 5 5 4  29.842802
 W_EKIN_AUGER,EKIN_N1_N2=  0.137038618  0.0309458021
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 6 5 5 4  29.9918022
 W_EKIN_AUGER,EKIN_N1_N2=  0.15122205  0.0309458021

