 11, 0 - 10, 0  0.000  1.696  1.111 9.056E+13
 M-2T  7.8797E+13 M-3T  1.1764E+13
 D-RT  1.9947E+13 D-1T  2.3285E+09 D-2T  1.2170E+08 D-3T  3.0179E+07
 11, 0 - 10, 2  0.109  1.714  1.120 9.467E+12
 Q-RT  2.8016E+08 Q-2T  7.3990E+12 Q-3T  2.0681E+12
 11, 0 -  9, 2  2.959  1.028  0.725 1.006E+12
 Q-RT  5.3144E+08 Q-1T  5.5700E+11 Q-2T  3.4973E+11 Q-3T  9.9072E+10
 11, 0 -  8, 2  1.086  0.744  0.537 2.641E+11
 Q-RT  8.8910E+08 Q-1T  2.0710E+11 Q-2T  4.5249E+10 Q-3T  1.0906E+10
 11, 0 -  7, 2  0.718  0.569  0.415 7.739E+10
 Q-RT  1.4539E+09 Q-1T  6.5813E+10 Q-2T  8.1472E+09 Q-3T  1.9799E+09
 11, 0 -  6, 2  0.522  0.442  0.324 2.383E+10
 Q-RT  2.3981E+09 Q-1T  1.9167E+10 Q-2T  1.8295E+09 Q-3T  4.3501E+08
 11, 0 -  5, 2  0.387  0.340  0.251 9.637E+09
 Q-RT  4.0390E+09 Q-1T  5.0815E+09 Q-2T  4.2046E+08 Q-3T  9.5931E+07
 11, 0 -  4, 2  0.281  0.253  0.187 8.039E+09
 Q-RT  6.8742E+09 Q-1T  1.0657E+09 Q-2T  8.1376E+07 Q-3T  1.7613E+07
 11, 0 -  3, 2  0.191  0.175  0.129 1.073E+10
 Q-RT  1.0591E+10 Q-1T  1.2835E+08 Q-2T  9.3509E+06 Q-3T  1.9069E+06
 11, 0 - 10, 3  0.191  1.718  1.122 4.824E+11
 8-RT  1.1140E+04 8-2T  3.9241E+11 8-3T  8.9952E+10
 11, 0 -  9, 3  2.983  1.029  0.725 9.277E+09
 8-RT  2.6189E+04 8-1T  6.8985E+08 8-2T  7.2532E+09 8-3T  1.3338E+09
 11, 0 -  8, 3  1.088  0.745  0.537 9.061E+08
 8-RT  5.7117E+04 8-1T  4.4800E+08 8-2T  3.8198E+08 8-3T  7.6090E+07
 11, 0 -  7, 3  0.719  0.570  0.415 1.685E+08
 8-RT  1.2187E+05 8-1T  1.1913E+08 8-2T  4.1306E+07 8-3T  7.9771E+06
 11, 0 -  6, 3  0.522  0.443  0.325 4.004E+07
 8-RT  2.5648E+05 8-1T  3.2844E+07 8-2T  5.8782E+06 8-3T  1.0641E+06
 11, 0 -  5, 3  0.387  0.341  0.251 8.904E+06
 8-RT  5.1883E+05 8-1T  7.3747E+06 8-2T  8.6725E+05 8-3T  1.4279E+05
 11, 0 -  4, 3  0.282  0.253  0.187 1.991E+06
 8-RT  8.6711E+05 8-1T  1.0176E+06 8-2T  9.2772E+04 8-3T  1.3686E+04
 11, 1 - 10, 0  0.000  1.691  1.108 3.334E+13
 D-RT  1.3157E+12 D-2T  2.3167E+13 D-3T  8.8609E+12
 11, 1 -  9, 0  2.829  1.021  0.720 4.791E+13
 D-RT  1.6890E+12 D-1T  4.1313E+13 D-2T  3.5073E+12 D-3T  1.3975E+12
 11, 1 -  8, 0  1.077  0.740  0.534 1.639E+13
 D-RT  2.2129E+12 D-1T  1.2871E+13 D-2T  9.9812E+11 D-3T  3.0675E+11
 11, 1 -  7, 0  0.714  0.567  0.413 8.515E+12
 D-RT  3.0406E+12 D-1T  5.0809E+12 D-2T  3.0303E+11 D-3T  9.0168E+10
 11, 1 -  6, 0  0.519  0.441  0.323 6.385E+12
 D-RT  4.4437E+12 D-1T  1.8079E+12 D-2T  1.0350E+11 D-3T  2.9792E+10
 11, 1 -  5, 0  0.385  0.339  0.250 7.740E+12
 D-RT  7.0478E+12 D-1T  6.4610E+11 D-2T  3.5932E+10 D-3T  9.9873E+09
 11, 1 -  4, 0  0.280  0.252  0.186 1.279E+13
 D-RT  1.2561E+13 D-1T  2.1232E+11 D-2T  1.1554E+10 D-3T  3.0930E+09
 11, 1 -  3, 0  0.190  0.173  0.128 2.696E+13
 D-RT  2.6899E+13 D-1T  5.6405E+10 D-2T  3.0168E+09 D-3T  7.7497E+08
 11, 1 -  2, 0  0.108  0.100  0.074 8.066E+13
 D-RT  8.0650E+13 D-1T  9.2090E+09 D-2T  4.8539E+08 D-3T  1.1913E+08
 11, 1 -  1, 0  0.041  0.038  0.028 3.638E+14
 D-RT  3.6380E+14 D-1T  4.1712E+08 D-2T  2.1739E+07 D-3T  5.1043E+06
 11, 1 - 10, 1  0.041  1.698  1.112 9.759E+13
 M-2T  7.9433E+13 M-3T  1.1730E+13 Q-RT  1.9071E+08 Q-2T  5.0592E+12 Q-3T  1.3633E+12
 11, 1 -  9, 1  2.872  1.023  0.722 1.168E+14
 M-1T  1.0923E+14 M-2T  6.8367E+12 Q-RT  3.5066E+08 Q-1T  3.9110E+11 Q-2T  2.3983E+11 Q-3T  6.2928E+10
 11, 1 -  8, 1  1.080  0.742  0.535 1.564E+13
 M-1T  1.5451E+13 Q-RT  6.0273E+08 Q-1T  1.4793E+11 Q-2T  3.0166E+10 Q-3T  7.2001E+09
 11, 1 -  7, 1  0.716  0.568  0.414 5.491E+10
 Q-RT  1.0480E+09 Q-1T  4.6657E+10 Q-2T  5.8054E+09 Q-3T  1.3966E+09
 11, 1 -  6, 1  0.520  0.441  0.324 1.870E+10
 Q-RT  1.9090E+09 Q-1T  1.5013E+10 Q-2T  1.4427E+09 Q-3T  3.3951E+08
 11, 1 -  5, 1  0.386  0.340  0.250 8.888E+09
 Q-RT  3.7607E+09 Q-1T  4.6518E+09 Q-2T  3.8783E+08 Q-3T  8.7567E+07
 11, 1 -  4, 1  0.280  0.253  0.186 9.735E+09
 Q-RT  8.3467E+09 Q-1T  1.2694E+09 Q-2T  9.7705E+07 Q-3T  2.0927E+07
 11, 1 -  3, 1  0.190  0.174  0.129 2.250E+10
 Q-RT  2.2211E+10 Q-1T  2.6280E+08 Q-2T  1.9304E+07 Q-3T  3.8953E+06
 11, 1 -  2, 1  0.109  0.100  0.074 7.705E+10
 Q-RT  7.7015E+10 Q-1T  2.8949E+07 Q-2T  2.0635E+06 Q-3T  3.9046E+05
 11, 1 - 10, 2  0.109  1.709  1.117 2.797E+13
 D-RT  1.1215E+12 D-2T  1.9212E+13 D-3T  7.2855E+12 8-RT  8.2493E+03 8-2T  2.8623E+11 8-3T  6.4306E+10
 11, 1 -  9, 2  2.933  1.026  0.724 2.876E+13
 D-RT  1.1998E+12 D-1T  2.4372E+13 D-2T  2.1585E+12 D-3T  1.0218E+12 8-RT  1.5064E+04 8-1T  4.5538E+08 8-2T  4.5861E+09
 8-3T  7.4581E+08
 11, 1 -  8, 2  1.084  0.743  0.536 8.664E+12
 D-RT  1.2952E+12 D-1T  6.5868E+12 D-2T  5.9761E+11 D-3T  1.8375E+11 8-RT  2.8458E+04 8-1T  2.6294E+08 8-2T  1.8865E+08
 8-3T  3.7201E+07
 11, 1 -  7, 2  0.718  0.569  0.415 4.066E+12
 D-RT  1.4334E+12 D-1T  2.4438E+12 D-2T  1.4585E+11 D-3T  4.3419E+10 8-RT  5.7812E+04 8-1T  5.6000E+07 8-2T  1.9509E+07
 8-3T  3.7292E+06
 11, 1 -  6, 2  0.522  0.442  0.324 2.336E+12
 D-RT  1.6159E+12 D-1T  6.7099E+11 D-2T  3.8430E+10 D-3T  1.1067E+10 8-RT  1.2834E+05 8-1T  1.6297E+07 8-2T  2.9354E+06
 8-3T  5.2591E+05
 11, 1 -  5, 2  0.387  0.340  0.251 2.013E+12
 D-RT  1.8292E+12 D-1T  1.7147E+11 D-2T  9.5393E+09 D-3T  2.6528E+09 8-RT  3.1672E+05 8-1T  4.4646E+06 8-2T  5.2889E+05
 8-3T  8.6175E+04
 11, 1 -  4, 2  0.281  0.253  0.187 2.038E+12
 D-RT  2.0006E+12 D-1T  3.4717E+10 D-2T  1.8898E+09 D-3T  5.0617E+08 8-RT  8.8017E+05 8-1T  1.0237E+06 8-2T  9.4066E+04
 8-3T  1.3733E+04
 11, 1 -  3, 2  0.191  0.175  0.129 1.822E+12
 D-RT  1.8174E+12 D-1T  3.9427E+09 D-2T  2.1092E+08 D-3T  5.4216E+07 8-RT  2.6024E+06 8-1T  1.4834E+05 8-2T  1.1796E+04
 8-3T  1.5477E+03
 11, 1 - 10, 3  0.191  1.712  1.119 3.807E+12
 Q-RT  1.1799E+08 Q-2T  2.9703E+12 Q-3T  8.3679E+11
 11, 1 -  9, 3  2.956  1.028  0.725 3.822E+11
 Q-RT  2.0967E+08 Q-1T  2.0944E+11 Q-2T  1.3356E+11 Q-3T  3.8984E+10
 11, 1 -  8, 3  1.086  0.744  0.537 9.266E+10
 Q-RT  3.2057E+08 Q-1T  7.1929E+10 Q-2T  1.6480E+10 Q-3T  3.9322E+09
 11, 1 -  7, 3  0.718  0.570  0.415 2.478E+10
 Q-RT  4.6392E+08 Q-1T  2.1052E+10 Q-2T  2.6296E+09 Q-3T  6.3267E+08
 11, 1 -  6, 3  0.522  0.442  0.324 6.415E+09
 Q-RT  6.4312E+08 Q-1T  5.1585E+09 Q-2T  4.9676E+08 Q-3T  1.1695E+08
 11, 1 -  5, 3  0.387  0.341  0.251 1.971E+09
 Q-RT  8.2364E+08 Q-1T  1.0411E+09 Q-2T  8.6904E+07 Q-3T  1.9632E+07
 11, 1 -  4, 3  0.282  0.253  0.187 9.595E+08
 Q-RT  8.1965E+08 Q-1T  1.2786E+08 Q-2T  9.8480E+06 Q-3T  2.1106E+06
 11, 1 - 10, 4  0.282  1.714  1.120 1.718E+11
 8-RT  4.1220E+03 8-2T  1.3984E+11 8-3T  3.1971E+10
 11, 1 -  9, 4  2.969  1.028  0.725 3.312E+09
 8-RT  9.8194E+03 8-1T  2.4097E+08 8-2T  2.5755E+09 8-3T  4.9563E+08
 11, 1 -  8, 4  1.087  0.744  0.537 3.068E+08
 8-RT  1.9994E+04 8-1T  1.4574E+08 8-2T  1.3453E+08 8-3T  2.6529E+07
 11, 1 -  7, 4  0.719  0.570  0.415 5.061E+07
 8-RT  3.6525E+04 8-1T  3.5704E+07 8-2T  1.2485E+07 8-3T  2.3871E+06
 11, 1 -  6, 4  0.522  0.443  0.325 9.087E+06
 8-RT  5.8053E+04 8-1T  7.4436E+06 8-2T  1.3440E+06 8-3T  2.4088E+05
 11, 1 -  5, 4  0.387  0.341  0.251 1.148E+06
 8-RT  6.6692E+04 8-1T  9.5024E+05 8-2T  1.1274E+05 8-3T  1.8378E+04
 11, 2 - 10, 0  0.001  1.683  1.104 5.031E+12
 Q-RT  1.5199E+08 Q-2T  3.9794E+12 Q-3T  1.0520E+12
 11, 2 -  9, 0  2.798  1.019  0.719 5.125E+11
 Q-RT  2.4736E+08 Q-1T  2.9455E+11 Q-2T  1.7483E+11 Q-3T  4.2917E+10
 11, 2 -  8, 0  1.075  0.740  0.534 1.265E+11
 Q-RT  3.9017E+08 Q-1T  1.0252E+11 Q-2T  1.9040E+10 Q-3T  4.5583E+09
 11, 2 -  7, 0  0.714  0.567  0.413 3.224E+10
 Q-RT  6.2423E+08 Q-1T  2.7405E+10 Q-2T  3.3894E+09 Q-3T  8.1764E+08
 11, 2 -  6, 0  0.519  0.440  0.323 9.985E+09
 Q-RT  1.0317E+09 Q-1T  8.0070E+09 Q-2T  7.6591E+08 Q-3T  1.8071E+08
 11, 2 -  5, 0  0.385  0.339  0.250 4.166E+09
 Q-RT  1.7766E+09 Q-1T  2.1683E+09 Q-2T  1.8007E+08 Q-3T  4.0759E+07
 11, 2 -  4, 0  0.280  0.252  0.186 3.661E+09
 Q-RT  3.1454E+09 Q-1T  4.7134E+08 Q-2T  3.6147E+07 Q-3T  7.7612E+06
 11, 2 -  3, 0  0.190  0.173  0.128 5.049E+09
 Q-RT  4.9858E+09 Q-1T  5.7928E+07 Q-2T  4.2406E+06 Q-3T  8.5778E+05
 11, 2 -  2, 0  0.108  0.100  0.074 5.393E+08
 Q-RT  5.3912E+08 Q-1T  1.9750E+05 Q-2T  1.4030E+04 Q-3T  2.6614E+03
 11, 2 -  1, 0  0.041  0.038  0.028 1.575E+12
 Q-RT  1.5754E+12 Q-1T  3.3903E+06 Q-2T  2.3575E+05 Q-3T  4.2134E+04
 11, 2 - 10, 1  0.041  1.691  1.108 5.268E+13
 D-RT  2.0049E+12 D-2T  3.6437E+13 D-3T  1.3912E+13 8-RT  8.3138E+03 8-2T  2.6666E+11 8-3T  5.9552E+10
 11, 2 -  9, 1  2.840  1.022  0.721 8.025E+13
 D-RT  2.6608E+12 D-1T  6.9538E+13 D-2T  5.8368E+12 D-3T  2.2082E+12 8-RT  8.7688E+03 8-1T  3.3243E+08 8-2T  3.0703E+09
 8-3T  4.1176E+08
 11, 2 -  8, 1  1.078  0.741  0.535 2.771E+13
 D-RT  3.5913E+12 D-1T  2.1998E+13 D-2T  1.6224E+12 D-3T  5.0006E+11 8-RT  8.3495E+03 8-1T  1.2050E+08 8-2T  5.3213E+07
 8-3T  1.0521E+07
 11, 2 -  7, 1  0.715  0.568  0.414 1.426E+13
 D-RT  5.0742E+12 D-1T  8.5271E+12 D-2T  5.0704E+11 D-3T  1.5132E+11 8-RT  6.2045E+03 8-1T  5.8898E+06 8-2T  2.0283E+06
 8-3T  3.8862E+05
 11, 2 -  6, 1  0.520  0.441  0.323 1.097E+13
 D-RT  7.6175E+12 D-1T  3.1206E+12 D-2T  1.7810E+11 D-3T  5.1419E+10 8-RT  1.6235E+03 8-1T  2.0211E+05 8-2T  3.6108E+04
 8-3T  6.4826E+03
 11, 2 -  5, 1  0.386  0.340  0.250 1.362E+13
 D-RT  1.2392E+13 D-1T  1.1456E+12 D-2T  6.3515E+10 D-3T  1.7708E+10 8-RT  4.5730E+03 8-1T  6.3145E+04 8-2T  7.4346E+03
 8-3T  1.2137E+03
 11, 2 -  4, 1  0.280  0.253  0.186 2.295E+13
 D-RT  2.2543E+13 D-1T  3.8508E+11 D-2T  2.0891E+10 D-3T  5.6094E+09 8-RT  1.5004E+05 8-1T  1.7052E+05 8-2T  1.5593E+04
 8-3T  2.2808E+03
 11, 2 -  3, 1  0.190  0.174  0.129 4.842E+13
 D-RT  4.8307E+13 D-1T  1.0274E+11 D-2T  5.4781E+09 D-3T  1.4116E+09 8-RT  2.2688E+06 8-1T  1.2573E+05 8-2T  9.9571E+03
 8-3T  1.3090E+03
 11, 2 -  2, 1  0.109  0.100  0.074 1.310E+14
 D-RT  1.3097E+14 D-1T  1.5284E+10 D-2T  8.0308E+08 D-3T  1.9771E+08 8-RT  4.7664E+07 8-1T  4.8660E+04 8-2T  3.5621E+03
 8-3T  4.2684E+02
 11, 2 - 10, 2  0.109  1.701  1.113 9.520E+13
 M-2T  7.9022E+13 M-3T  1.1681E+13 Q-RT  1.3089E+08 Q-2T  3.5464E+12 Q-3T  9.5426E+11
 11, 2 -  9, 2  2.899  1.025  0.723 1.138E+14
 M-1T  1.0668E+14 M-2T  6.6514E+12 Q-RT  2.3416E+08 Q-1T  2.6666E+11 Q-2T  1.6372E+11 Q-3T  4.2500E+10
 11, 2 -  8, 2  1.083  0.743  0.536 1.479E+13
 M-1T  1.4670E+13 Q-RT  3.8997E+08 Q-1T  9.8017E+10 Q-2T  1.9690E+10 Q-3T  4.7124E+09
 11, 2 -  7, 2  0.717  0.569  0.415 3.447E+10
 Q-RT  6.5131E+08 Q-1T  2.9299E+10 Q-2T  3.6415E+09 Q-3T  8.7857E+08
 11, 2 -  6, 2  0.521  0.442  0.324 1.111E+10
 Q-RT  1.1222E+09 Q-1T  8.9327E+09 Q-2T  8.5675E+08 Q-3T  2.0224E+08
 11, 2 -  5, 2  0.387  0.340  0.250 4.838E+09
 Q-RT  2.0302E+09 Q-1T  2.5475E+09 Q-2T  2.1187E+08 Q-3T  4.7991E+07
 11, 2 -  4, 2  0.281  0.253  0.187 4.529E+09
 Q-RT  3.8737E+09 Q-1T  5.9962E+08 Q-2T  4.6025E+07 Q-3T  9.8900E+06
 11, 2 -  3, 2  0.191  0.175  0.129 7.331E+09
 Q-RT  7.2359E+09 Q-1T  8.7610E+07 Q-2T  6.4167E+06 Q-3T  1.2991E+06
 11, 2 - 10, 3  0.191  1.705  1.115 1.802E+13
 D-RT  7.4769E+11 D-2T  1.2429E+13 D-3T  4.6617E+12 8-RT  4.4030E+03 8-2T  1.4896E+11 8-3T  3.3554E+10
 11, 2 -  9, 3  2.921  1.026  0.724 1.584E+13
 D-RT  7.1571E+11 D-1T  1.3314E+13 D-2T  1.2021E+12 D-3T  6.0752E+11 8-RT  7.8808E+03 8-1T  2.3535E+08 8-2T  2.3501E+09
 8-3T  3.8767E+08
 11, 2 -  8, 3  1.084  0.743  0.536 4.409E+12
 D-RT  6.9060E+11 D-1T  3.3023E+12 D-2T  3.1755E+11 D-3T  9.7915E+10 8-RT  1.4355E+04 8-1T  1.3025E+08 8-2T  9.4819E+07
 8-3T  1.8750E+07
 11, 2 -  7, 3  0.718  0.569  0.415 1.902E+12
 D-RT  6.6988E+11 D-1T  1.1436E+12 D-2T  6.8035E+10 D-3T  2.0312E+10 8-RT  2.7161E+04 8-1T  2.6357E+07 8-2T  9.1594E+06
 8-3T  1.7559E+06
 11, 2 -  6, 3  0.522  0.442  0.324 9.187E+11
 D-RT  6.3493E+11 D-1T  2.6429E+11 D-2T  1.5090E+10 D-3T  4.3582E+09 8-RT  5.3191E+04 8-1T  6.7784E+06 8-2T  1.2181E+06
 8-3T  2.1889E+05
 11, 2 -  5, 3  0.387  0.341  0.251 6.086E+11
 D-RT  5.5287E+11 D-1T  5.2009E+10 D-2T  2.8843E+09 D-3T  8.0445E+08 8-RT  1.0484E+05 8-1T  1.4855E+06 8-2T  1.7554E+05
 8-3T  2.8690E+04
 11, 2 -  4, 3  0.282  0.253  0.187 3.702E+11
 D-RT  3.6342E+11 D-1T  6.3369E+09 D-2T  3.4385E+08 D-3T  9.2368E+07 8-RT  1.8014E+05 8-1T  2.1100E+05 8-2T  1.9336E+04
 8-3T  2.8318E+03
 11, 2 - 10, 4  0.282  1.707  1.116 2.053E+12
 Q-RT  6.8521E+07 Q-2T  1.5937E+12 Q-3T  4.5892E+11
 11, 2 -  9, 4  2.934  1.026  0.724 1.888E+11
 Q-RT  1.0859E+08 Q-1T  1.0298E+11 Q-2T  6.5663E+10 Q-3T  2.0000E+10
 11, 2 -  8, 4  1.085  0.744  0.536 4.032E+10
 Q-RT  1.4404E+08 Q-1T  3.1065E+10 Q-2T  7.3539E+09 Q-3T  1.7598E+09
 11, 2 -  7, 4  0.718  0.569  0.415 9.170E+09
 Q-RT  1.7190E+08 Q-1T  7.7940E+09 Q-2T  9.7025E+08 Q-3T  2.3410E+08
 11, 2 -  6, 4  0.522  0.443  0.324 1.774E+09
 Q-RT  1.7778E+08 Q-1T  1.4267E+09 Q-2T  1.3695E+08 Q-3T  3.2334E+07
 11, 2 -  5, 4  0.387  0.341  0.251 3.125E+08
 Q-RT  1.3046E+08 Q-1T  1.6518E+08 Q-2T  1.3744E+07 Q-3T  3.1139E+06
 11, 2 - 10, 5  0.387  1.708  1.117 8.120E+10
 8-RT  2.0757E+03 8-2T  6.5959E+10 8-3T  1.5238E+10
 11, 2 -  9, 5  2.941  1.027  0.724 1.455E+09
 8-RT  4.5587E+03 8-1T  1.0542E+08 8-2T  1.1232E+09 8-3T  2.2670E+08
 11, 2 -  8, 5  1.086  0.744  0.537 1.160E+08
 8-RT  7.8068E+03 8-1T  5.3700E+07 8-2T  5.1999E+07 8-3T  1.0283E+07
 11, 2 -  7, 5  0.718  0.570  0.415 1.459E+07
 8-RT  1.0563E+04 8-1T  1.0303E+07 8-2T  3.5881E+06 8-3T  6.8793E+05
 11, 2 -  6, 5  0.522  0.443  0.325 1.463E+06
 8-RT  9.3604E+03 8-1T  1.1994E+06 8-2T  2.1582E+05 8-3T  3.8791E+04
 11, 3 - 10, 0  0.000  1.680  1.103 2.597E+11
 8-RT  6.8494E+03 8-2T  2.1268E+11 8-3T  4.7022E+10
 11, 3 -  9, 0  2.787  1.019  0.719 1.470E+09
 8-RT  2.1684E+03 8-1T  1.4472E+08 8-2T  1.2272E+09 8-3T  9.8519E+07
 11, 3 -  8, 0  1.074  0.740  0.534 1.015E+07
 8-RT  6.3460E+02 8-1T  5.4089E+06 8-2T  3.9557E+06 8-3T  7.8052E+05
 11, 3 -  7, 0  0.713  0.567  0.413 3.798E+07
 8-RT  2.8777E+04 8-1T  2.6948E+07 8-2T  9.2387E+06 8-3T  1.7662E+06
 11, 3 -  6, 0  0.519  0.440  0.323 3.368E+07
 8-RT  2.2515E+05 8-1T  2.7643E+07 8-2T  4.9272E+06 8-3T  8.8244E+05
 11, 3 -  5, 0  0.385  0.339  0.250 2.259E+07
 8-RT  1.3720E+06 8-1T  1.8666E+07 8-2T  2.1956E+06 8-3T  3.5750E+05
 11, 3 -  4, 0  0.280  0.252  0.186 1.976E+07
 8-RT  8.8419E+06 8-1T  9.8800E+06 8-2T  9.0341E+05 8-3T  1.3180E+05
 11, 3 -  3, 0  0.190  0.173  0.128 7.833E+07
 8-RT  7.3961E+07 8-1T  4.0136E+06 8-2T  3.1801E+05 8-3T  4.1701E+04
 11, 3 -  2, 0  0.108  0.100  0.074 9.814E+08
 8-RT  9.8037E+08 8-1T  9.7213E+05 8-2T  7.1216E+04 8-3T  8.5132E+03
 11, 3 -  1, 0  0.041  0.038  0.028 2.221E+09
 8-RT  2.2212E+09 8-1T  7.5705E+03 8-2T  5.3159E+02 8-3T  5.9367E+01
 11, 3 - 10, 1  0.041  1.688  1.107 8.387E+12
 Q-RT  2.3792E+08 Q-2T  6.6564E+12 Q-3T  1.7302E+12
 11, 3 -  9, 1  2.829  1.021  0.720 7.473E+11
 Q-RT  3.3531E+08 Q-1T  4.3168E+11 Q-2T  2.5628E+11 Q-3T  5.8955E+10
 11, 3 -  8, 1  1.078  0.741  0.534 1.547E+11
 Q-RT  4.3834E+08 Q-1T  1.2744E+11 Q-2T  2.1669E+10 Q-3T  5.1774E+09
 11, 3 -  7, 1  0.715  0.567  0.414 2.766E+10
 Q-RT  5.3061E+08 Q-1T  2.3508E+10 Q-2T  2.9160E+09 Q-3T  7.0216E+08
 11, 3 -  6, 1  0.520  0.441  0.323 5.234E+09
 Q-RT  5.3584E+08 Q-1T  4.2005E+09 Q-2T  4.0266E+08 Q-3T  9.4844E+07
 11, 3 -  5, 1  0.386  0.340  0.250 6.369E+08
 Q-RT  2.6984E+08 Q-1T  3.3310E+08 Q-2T  2.7709E+07 Q-3T  6.2619E+06
 11, 3 -  4, 1  0.280  0.253  0.186 2.506E+08
 Q-RT  2.1489E+08 Q-1T  3.2642E+07 Q-2T  2.5070E+06 Q-3T  5.3744E+05
 11, 3 -  3, 1  0.190  0.174  0.129 2.215E+10
 Q-RT  2.1867E+10 Q-1T  2.5856E+08 Q-2T  1.8952E+07 Q-3T  3.8278E+06
 11, 3 -  2, 1  0.109  0.100  0.074 7.589E+11
 Q-RT  7.5857E+11 Q-1T  2.8506E+08 Q-2T  2.0275E+07 Q-3T  3.8402E+06
 11, 3 - 10, 2  0.109  1.698  1.112 7.330E+13
 D-RT  2.6467E+12 D-2T  5.1072E+13 D-3T  1.9328E+13 8-RT  6.0615E+03 8-2T  2.0662E+11 8-3T  4.5824E+10
 11, 3 -  9, 2  2.887  1.024  0.722 1.165E+14
 D-RT  3.6067E+12 D-1T  1.0141E+14 D-2T  8.4705E+12 D-3T  3.0304E+12 8-RT  4.5875E+03 8-1T  2.0236E+08 8-2T  1.8807E+09
 8-3T  2.2114E+08
 11, 3 -  8, 2  1.082  0.743  0.536 3.983E+13
 D-RT  4.9286E+12 D-1T  3.1952E+13 D-2T  2.2538E+12 D-3T  6.9352E+11 8-RT  1.7406E+03 8-1T  4.6962E+07 8-2T  1.1357E+07
 8-3T  2.2414E+06
 11, 3 -  7, 2  0.717  0.569  0.414 1.975E+13
 D-RT  6.9801E+12 D-1T  1.1852E+13 D-2T  7.0579E+11 D-3T  2.1028E+11 8-RT  2.3272E+02 8-1T  2.2415E+05 8-2T  7.7741E+04
 8-3T  1.4872E+04
 11, 3 -  6, 2  0.521  0.442  0.324 1.498E+13
 D-RT  1.0367E+13 D-1T  4.2936E+12 D-2T  2.4538E+11 D-3T  7.0727E+10 8-RT  1.9724E+04 8-1T  2.4951E+06 8-2T  4.4805E+05
 8-3T  8.0337E+04
 11, 3 -  5, 2  0.387  0.340  0.250 1.792E+13
 D-RT  1.6289E+13 D-1T  1.5245E+12 D-2T  8.4630E+10 D-3T  2.3557E+10 8-RT  1.8440E+05 8-1T  2.5931E+06 8-2T  3.0643E+05
 8-3T  4.9969E+04
 11, 3 -  4, 2  0.281  0.253  0.187 2.756E+13
 D-RT  2.7058E+13 D-1T  4.6908E+11 D-2T  2.5480E+10 D-3T  6.8307E+09 8-RT  1.3332E+06 8-1T  1.5484E+06 8-2T  1.4197E+05
 8-3T  2.0745E+04
 11, 3 -  3, 2  0.191  0.175  0.129 4.406E+13
 D-RT  4.3959E+13 D-1T  9.5313E+10 D-2T  5.0882E+09 D-3T  1.3091E+09 8-RT  9.7708E+06 8-1T  5.5654E+05 8-2T  4.4162E+04
 8-3T  5.7993E+03
 11, 3 - 10, 3  0.191  1.702  1.114 9.430E+13
 M-2T  7.8643E+13 M-3T  1.1572E+13 Q-RT  1.1626E+08 Q-2T  3.2269E+12 Q-3T  8.6107E+11
 11, 3 -  9, 3  2.909  1.025  0.723 1.090E+14
