 D-RT  3.5949E+12 D-1T  5.1603E+11 D-2T  1.9436E+10 D-3T  7.9789E+09 8-RT  5.8862E+05 8-1T  1.5604E+07 8-2T  1.3689E+06
 8-3T  3.3545E+05
  9, 1 -  4, 2  0.295  0.265  0.195 3.932E+12
 D-RT  3.8425E+12 D-1T  8.5597E+10 D-2T  3.1404E+09 D-3T  1.2360E+09 8-RT  1.6328E+06 8-1T  2.7432E+06 8-2T  1.7413E+05
 8-3T  3.7730E+04
  9, 1 -  3, 2  0.196  0.179  0.132 3.438E+12
 D-RT  3.4294E+12 D-1T  8.5074E+09 D-2T  3.0620E+08 D-3T  1.1532E+08 8-RT  4.8174E+06 8-1T  3.3252E+05 8-2T  1.7883E+04
 8-3T  3.4491E+03
  9, 1 -  8, 3  0.196  1.166  0.812 6.356E+11
 Q-RT  4.0776E+08 Q-2T  4.1893E+11 Q-3T  2.1626E+11
  9, 1 -  7, 3  0.998  0.709  0.513 1.610E+11
 Q-RT  7.3290E+08 Q-1T  1.3740E+11 Q-2T  1.6923E+10 Q-3T  5.9253E+09
  9, 1 -  6, 3  0.609  0.502  0.367 2.428E+10
 Q-RT  1.1020E+09 Q-1T  2.1116E+10 Q-2T  1.5256E+09 Q-3T  5.3230E+08
  9, 1 -  5, 3  0.421  0.367  0.270 4.865E+09
 Q-RT  1.4674E+09 Q-1T  3.1537E+09 Q-2T  1.8264E+08 Q-3T  6.1088E+07
  9, 1 -  4, 3  0.295  0.265  0.195 1.828E+09
 Q-RT  1.4898E+09 Q-1T  3.1673E+08 Q-2T  1.6539E+07 Q-3T  5.2212E+06
  9, 1 -  8, 4  0.295  1.167  0.812 1.318E+10
 8-RT  1.8618E+04 8-2T  9.4387E+09 8-3T  3.7410E+09
  9, 1 -  7, 4  1.000  0.710  0.513 3.758E+08
 8-RT  4.5592E+04 8-1T  2.2088E+08 8-2T  1.2029E+08 8-3T  3.4566E+07
  9, 1 -  6, 4  0.609  0.502  0.367 3.684E+07
 8-RT  8.4995E+04 8-1T  3.0453E+07 8-2T  4.9537E+06 8-3T  1.3460E+06
  9, 1 -  5, 4  0.421  0.367  0.270 3.312E+06
 8-RT  1.0764E+05 8-1T  2.8886E+06 8-2T  2.5391E+05 8-3T  6.2257E+04
  9, 2 -  8, 0  0.002  1.148  0.800 1.060E+12
 Q-RT  7.2834E+08 Q-2T  7.2015E+11 Q-3T  3.3870E+11
  9, 2 -  7, 0  0.985  0.703  0.509 2.613E+11
 Q-RT  1.2566E+09 Q-1T  2.2396E+11 Q-2T  2.6552E+10 Q-3T  9.4916E+09
  9, 2 -  6, 0  0.604  0.498  0.365 4.512E+10
 Q-RT  2.1383E+09 Q-1T  3.9243E+10 Q-2T  2.7599E+09 Q-3T  9.8208E+08
  9, 2 -  5, 0  0.418  0.365  0.268 1.204E+10
 Q-RT  3.7418E+09 Q-1T  7.7161E+09 Q-2T  4.3660E+08 Q-3T  1.4886E+08
  9, 2 -  4, 0  0.293  0.263  0.194 8.182E+09
 Q-RT  6.7223E+09 Q-1T  1.3674E+09 Q-2T  6.9863E+07 Q-3T  2.2480E+07
  9, 2 -  3, 0  0.195  0.178  0.131 1.118E+10
 Q-RT  1.1018E+10 Q-1T  1.5033E+08 Q-2T  7.2848E+06 Q-3T  2.1991E+06
  9, 2 -  2, 0  0.109  0.101  0.075 2.240E+09
 Q-RT  2.2394E+09 Q-1T  8.7805E+05 Q-2T  4.1224E+04 Q-3T  1.1642E+04
  9, 2 -  1, 0  0.041  0.038  0.028 2.828E+12
 Q-RT  2.8276E+12 Q-1T  6.2010E+06 Q-2T  2.8487E+05 Q-3T  7.5730E+04
  9, 2 -  8, 1  0.041  1.153  0.803 3.157E+13
 D-RT  6.4572E+12 D-2T  1.5054E+13 D-3T  1.0026E+13 8-RT  5.7542E+04 8-2T  2.6481E+10 8-3T  1.0072E+10
  9, 2 -  7, 1  0.989  0.705  0.510 6.376E+13
 D-RT  9.3705E+12 D-1T  5.1307E+13 D-2T  2.1167E+12 D-3T  9.6474E+11 8-RT  6.0619E+04 8-1T  2.8123E+08 8-2T  1.4578E+08
 8-3T  4.2722E+07
  9, 2 -  6, 1  0.605  0.499  0.365 2.639E+13
 D-RT  1.4110E+13 D-1T  1.1637E+13 D-2T  4.4688E+11 D-3T  1.9508E+11 8-RT  5.0577E+04 8-1T  1.7427E+07 8-2T  2.7425E+06
 8-3T  7.5942E+05
  9, 2 -  5, 1  0.419  0.366  0.269 2.638E+13
 D-RT  2.2969E+13 D-1T  3.2415E+12 D-2T  1.1957E+11 D-3T  5.0067E+10 8-RT  1.5525E+04 8-1T  4.0134E+05 8-2T  3.4347E+04
 8-3T  8.5790E+03
  9, 2 -  4, 1  0.294  0.264  0.195 4.277E+13
 D-RT  4.1812E+13 D-1T  9.1521E+11 D-2T  3.2887E+10 D-3T  1.3203E+10 8-RT  5.5336E+04 8-1T  9.0593E+04 8-2T  5.6223E+03
 8-3T  1.2417E+03
  9, 2 -  3, 1  0.195  0.178  0.132 8.994E+13
 D-RT  8.9710E+13 D-1T  2.1794E+11 D-2T  7.6835E+09 D-3T  2.9516E+09 8-RT  2.6379E+06 8-1T  1.7672E+05 8-2T  9.3013E+03
 8-3T  1.8289E+03
  9, 2 -  2, 1  0.110  0.101  0.075 2.436E+14
 D-RT  2.4360E+14 D-1T  3.0151E+10 D-2T  1.0468E+09 D-3T  3.8357E+08 8-RT  7.5852E+07 8-1T  8.3705E+04 8-2T  4.0518E+03
 8-3T  7.2307E+02
  9, 2 -  8, 2  0.110  1.159  0.807 2.118E+13
 M-2T  2.0308E+13 Q-RT  5.6426E+08 Q-2T  5.8887E+11 Q-3T  2.8451E+11
  9, 2 -  7, 2  0.994  0.707  0.511 2.337E+11
 Q-RT  1.0848E+09 Q-1T  2.0005E+11 Q-2T  2.3999E+10 Q-3T  8.5759E+09
  9, 2 -  6, 2  0.607  0.501  0.366 4.297E+10
 Q-RT  1.9756E+09 Q-1T  3.7407E+10 Q-2T  2.6429E+09 Q-3T  9.4081E+08
  9, 2 -  5, 2  0.420  0.367  0.270 1.210E+10
 Q-RT  3.6766E+09 Q-1T  7.8247E+09 Q-2T  4.4366E+08 Q-3T  1.5138E+08
  9, 2 -  4, 2  0.295  0.265  0.195 8.730E+09
 Q-RT  7.1267E+09 Q-1T  1.5013E+09 Q-2T  7.6781E+07 Q-3T  2.4727E+07
  9, 2 -  3, 2  0.196  0.179  0.132 1.363E+10
 Q-RT  1.3428E+10 Q-1T  1.9124E+08 Q-2T  9.2727E+06 Q-3T  2.8018E+06
  9, 2 -  8, 3  0.196  1.161  0.809 7.657E+12
 D-RT  1.6949E+12 D-2T  3.2069E+12 D-3T  2.7382E+12 8-RT  2.5578E+04 8-2T  1.2558E+10 8-3T  4.8633E+09
  9, 2 -  7, 3  0.996  0.708  0.512 1.071E+13
 D-RT  1.5428E+12 D-1T  8.6445E+12 D-2T  3.5703E+11 D-3T  1.6281E+11 8-RT  5.0129E+04 8-1T  2.3943E+08 8-2T  1.2653E+08
 8-3T  3.7094E+07
  9, 2 -  6, 3  0.608  0.501  0.367 2.603E+12
 D-RT  1.3789E+12 D-1T  1.1601E+12 D-2T  4.4572E+10 D-3T  1.9466E+10 8-RT  9.9331E+04 8-1T  3.5223E+07 8-2T  5.5943E+06
 8-3T  1.5505E+06
  9, 2 -  5, 3  0.421  0.367  0.270 1.322E+12
 D-RT  1.1480E+12 D-1T  1.6527E+11 D-2T  6.0984E+09 D-3T  2.5547E+09 8-RT  1.9719E+05 8-1T  5.2498E+06 8-2T  4.5148E+05
 8-3T  1.1292E+05
  9, 2 -  4, 3  0.295  0.265  0.195 7.461E+11
 D-RT  7.2898E+11 D-1T  1.6313E+10 D-2T  5.8634E+08 D-3T  2.3550E+08 8-RT  3.4009E+05 8-1T  5.7523E+05 8-2T  3.5790E+04
 8-3T  7.9152E+03
  9, 2 -  8, 4  0.295  1.163  0.810 2.966E+11
 Q-RT  2.0168E+08 Q-2T  1.9201E+11 Q-3T  1.0441E+11
  9, 2 -  7, 4  0.997  0.709  0.512 6.420E+10
 Q-RT  2.9457E+08 Q-1T  5.4930E+10 Q-2T  6.6152E+09 Q-3T  2.3636E+09
  9, 2 -  6, 4  0.608  0.501  0.367 7.168E+09
 Q-RT  3.2639E+08 Q-1T  6.2429E+09 Q-2T  4.4173E+08 Q-3T  1.5727E+08
  9, 2 -  5, 4  0.421  0.367  0.270 8.159E+08
 Q-RT  2.4623E+08 Q-1T  5.2941E+08 Q-2T  3.0037E+07 Q-3T  1.0251E+07
  9, 2 -  8, 5  0.421  1.163  0.810 4.810E+09
 8-RT  7.2335E+03 8-2T  3.4081E+09 8-3T  1.4023E+09
  9, 2 -  7, 5  0.998  0.709  0.512 1.113E+08
 8-RT  1.3718E+04 8-1T  6.5968E+07 8-2T  3.5021E+07 8-3T  1.0267E+07
  9, 2 -  6, 5  0.609  0.502  0.367 6.224E+06
 8-RT  1.4456E+04 8-1T  5.1606E+06 8-2T  8.2142E+05 8-3T  2.2772E+05
  9, 3 -  8, 0  0.000  1.146  0.799 3.027E+10
 8-RT  5.0271E+04 8-2T  2.1997E+10 8-3T  8.2692E+09
  9, 3 -  7, 0  0.984  0.703  0.508 4.381E+07
 8-RT  5.8127E+03 8-1T  2.6442E+07 8-2T  1.3406E+07 8-3T  3.9575E+06
  9, 3 -  6, 0  0.604  0.498  0.364 3.065E+07
 8-RT  7.5408E+04 8-1T  2.5519E+07 8-2T  3.9564E+06 8-3T  1.1031E+06
  9, 3 -  5, 0  0.418  0.365  0.268 3.764E+07
 8-RT  1.2939E+06 8-1T  3.2871E+07 8-2T  2.7792E+06 8-3T  6.9884E+05
  9, 3 -  4, 0  0.293  0.263  0.194 3.311E+07
 8-RT  1.2140E+07 8-1T  1.9508E+07 8-2T  1.1978E+06 8-3T  2.6632E+05
  9, 3 -  3, 0  0.195  0.178  0.131 1.312E+08
 8-RT  1.2265E+08 8-1T  8.0375E+06 8-2T  4.1886E+05 8-3T  8.2922E+04
  9, 3 -  2, 0  0.109  0.101  0.075 1.811E+09
 8-RT  1.8093E+09 8-1T  1.9382E+06 8-2T  9.2926E+04 8-3T  1.6699E+04
  9, 3 -  1, 0  0.041  0.038  0.028 3.824E+09
 8-RT  3.8245E+09 8-1T  1.3300E+04 8-2T  6.1070E+02 8-3T  1.0240E+02
  9, 3 -  8, 1  0.041  1.151  0.802 1.775E+12
 Q-RT  1.1775E+09 Q-2T  1.2152E+12 Q-3T  5.5913E+11
  9, 3 -  7, 1  0.988  0.705  0.510 3.345E+11
 Q-RT  1.5916E+09 Q-1T  2.8689E+11 Q-2T  3.3831E+10 Q-3T  1.2183E+10
  9, 3 -  6, 1  0.605  0.499  0.365 3.895E+10
 Q-RT  1.8268E+09 Q-1T  3.3912E+10 Q-2T  2.3671E+09 Q-3T  8.4874E+08
  9, 3 -  5, 1  0.419  0.366  0.269 4.440E+09
 Q-RT  1.3680E+09 Q-1T  2.8562E+09 Q-2T  1.6026E+08 Q-3T  5.5066E+07
  9, 3 -  4, 1  0.294  0.264  0.195 6.725E+05
 Q-RT  5.5114E+05 Q-1T  1.1373E+05 Q-2T  5.7598E+03 Q-3T  1.8679E+03
  9, 3 -  3, 1  0.195  0.178  0.132 3.162E+10
 Q-RT  3.1164E+10 Q-1T  4.3294E+08 Q-2T  2.0792E+07 Q-3T  6.3264E+06
  9, 3 -  2, 1  0.110  0.101  0.075 1.356E+12
 Q-RT  1.3554E+12 Q-1T  5.4531E+08 Q-2T  2.5371E+07 Q-3T  7.2217E+06
  9, 3 -  8, 2  0.110  1.157  0.806 4.525E+13
 D-RT  8.9317E+12 D-2T  2.2151E+13 D-3T  1.4143E+13 8-RT  4.1278E+04 8-2T  1.9965E+10 8-3T  7.5417E+09
  9, 3 -  7, 2  0.993  0.707  0.511 9.093E+13
 D-RT  1.3210E+13 D-1T  7.3344E+13 D-2T  3.0000E+12 D-3T  1.3780E+12 8-RT  2.4647E+04 8-1T  1.1637E+08 8-2T  6.0466E+07
 8-3T  1.7857E+07
  9, 3 -  6, 2  0.607  0.501  0.366 3.730E+13
 D-RT  1.9825E+13 D-1T  1.6564E+13 D-2T  6.3044E+11 D-3T  2.7736E+11 8-RT  5.5425E+02 8-1T  1.9457E+05 8-2T  3.0521E+04
 8-3T  8.5200E+03
  9, 3 -  5, 2  0.420  0.367  0.270 3.601E+13
 D-RT  3.1299E+13 D-1T  4.4776E+12 D-2T  1.6369E+11 D-3T  6.9076E+10 8-RT  1.0354E+05 8-1T  2.7310E+06 8-2T  2.3235E+05
 8-3T  5.8523E+04
  9, 3 -  4, 2  0.295  0.265  0.195 5.337E+13
 D-RT  5.2157E+13 D-1T  1.1596E+12 D-2T  4.1295E+10 D-3T  1.6708E+10 8-RT  1.5630E+06 8-1T  2.6184E+06 8-2T  1.6130E+05
 8-3T  3.5926E+04
  9, 3 -  3, 2  0.196  0.179  0.132 8.518E+13
 D-RT  8.4956E+13 D-1T  2.1054E+11 D-2T  7.3554E+09 D-3T  2.8478E+09 8-RT  1.5173E+07 8-1T  1.0458E+06 8-2T  5.4590E+04
 8-3T  1.0824E+04
  9, 3 -  8, 3  0.196  1.160  0.808 2.019E+13
 M-2T  1.9432E+13 Q-RT  4.8662E+08 Q-2T  5.1398E+11 Q-3T  2.4619E+11
  9, 3 -  7, 3  0.995  0.708  0.512 1.863E+11
 Q-RT  8.6222E+08 Q-1T  1.5962E+11 Q-2T  1.8998E+10 Q-3T  6.8395E+09
  9, 3 -  6, 3  0.608  0.501  0.366 3.060E+10
 Q-RT  1.4014E+09 Q-1T  2.6658E+10 Q-2T  1.8675E+09 Q-3T  6.6981E+08
  9, 3 -  5, 3  0.421  0.367  0.270 7.123E+09
 Q-RT  2.1575E+09 Q-1T  4.6172E+09 Q-2T  2.5948E+08 Q-3T  8.9214E+07
  9, 3 -  4, 3  0.295  0.265  0.195 3.384E+09
 Q-RT  2.7591E+09 Q-1T  5.8516E+08 Q-2T  2.9658E+07 Q-3T  9.6246E+06
  9, 3 -  8, 4  0.295  1.161  0.808 4.438E+12
 D-RT  1.0091E+12 D-2T  1.7932E+12 D-3T  1.6245E+12 8-RT  1.6255E+04 8-2T  7.9290E+09 8-3T  3.0735E+09
  9, 3 -  7, 4  0.996  0.708  0.512 5.111E+12
 D-RT  7.3635E+11 D-1T  4.1275E+12 D-2T  1.6891E+11 D-3T  7.7601E+10 8-RT  2.7956E+04 8-1T  1.3359E+08 8-2T  6.9974E+07
 8-3T  2.0667E+07
  9, 3 -  6, 4  0.608  0.501  0.367 9.215E+11
 D-RT  4.8795E+11 D-1T  4.1104E+11 D-2T  1.5649E+10 D-3T  6.8859E+09 8-RT  4.3718E+04 8-1T  1.5531E+07 8-2T  2.4455E+06
 8-3T  6.8292E+05
  9, 3 -  5, 4  0.421  0.367  0.270 2.712E+11
 D-RT  2.3548E+11 D-1T  3.3965E+10 D-2T  1.2418E+09 D-3T  5.2416E+08 8-RT  5.2563E+04 8-1T  1.4034E+06 8-2T  1.1964E+05
 8-3T  3.0151E+04
  9, 3 -  8, 5  0.421  1.162  0.809 1.312E+11
 Q-RT  9.2301E+07 Q-2T  8.3730E+10 Q-3T  4.7397E+10
  9, 3 -  7, 5  0.997  0.709  0.512 2.124E+10
 Q-RT  9.7637E+07 Q-1T  1.8188E+10 Q-2T  2.1696E+09 Q-3T  7.8099E+08
  9, 3 -  6, 5  0.608  0.501  0.367 1.317E+09
 Q-RT  5.9983E+07 Q-1T  1.1476E+09 Q-2T  8.0457E+07 Q-3T  2.8860E+07
  9, 3 -  8, 6  0.608  1.162  0.809 1.482E+09
 8-RT  2.2962E+03 8-2T  1.0428E+09 8-3T  4.3964E+08
  9, 3 -  7, 6  0.997  0.709  0.512 2.007E+07
 8-RT  2.4873E+03 8-1T  1.1938E+07 8-2T  6.2717E+06 8-3T  1.8525E+06
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 9 3 7 2  19.3106403
 W_EKIN_AUGER,EKIN_N1_N2=  0.00270932168  0.0204136409
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 9 3 7 2  19.4596405
 W_EKIN_AUGER,EKIN_N1_N2=  0.00197340129  0.0204136409
  9, 4 -  8, 1  0.000  1.150  0.802 4.805E+10
 8-RT  7.6204E+04 8-2T  3.5085E+10 8-3T  1.2967E+10
  9, 4 -  7, 1  0.987  0.705  0.509 1.569E+08
 8-RT  2.0487E+04 8-1T  9.4511E+07 8-2T  4.8172E+07 8-3T  1.4239E+07
  9, 4 -  6, 1  0.605  0.499  0.365 4.541E+08
 8-RT  1.1007E+06 8-1T  3.7795E+08 8-2T  5.8638E+07 8-3T  1.6376E+07
  9, 4 -  5, 1  0.419  0.366  0.269 2.697E+08
 8-RT  9.1346E+06 8-1T  2.3566E+08 8-2T  1.9898E+07 8-3T  5.0126E+06
  9, 4 -  4, 1  0.294  0.264  0.195 1.484E+08
 8-RT  5.3802E+07 8-1T  8.7980E+07 8-2T  5.3884E+06 8-3T  1.2003E+06
  9, 4 -  3, 1  0.195  0.178  0.132 2.206E+08
 8-RT  2.0594E+08 8-1T  1.3788E+07 8-2T  7.1623E+05 8-3T  1.4205E+05
  9, 4 -  2, 1  0.110  0.101  0.075 2.244E+09
 8-RT  2.2414E+09 8-1T  2.4728E+06 8-2T  1.1814E+05 8-3T  2.1265E+04
  9, 4 -  8, 2  0.110  1.156  0.806 2.452E+12
 Q-RT  1.5365E+09 Q-2T  1.6937E+12 Q-3T  7.5718E+11
  9, 4 -  7, 2  0.993  0.707  0.511 2.677E+11
 Q-RT  1.2513E+09 Q-1T  2.2957E+11 Q-2T  2.7132E+10 Q-3T  9.7801E+09
  9, 4 -  6, 2  0.607  0.501  0.366 6.088E+09
 Q-RT  2.8098E+08 Q-1T  5.3044E+09 Q-2T  3.6972E+08 Q-3T  1.3275E+08
  9, 4 -  5, 2  0.420  0.367  0.270 4.772E+09
 Q-RT  1.4530E+09 Q-1T  3.0869E+09 Q-2T  1.7272E+08 Q-3T  5.9444E+07
  9, 4 -  4, 2  0.295  0.264  0.195 4.668E+10
 Q-RT  3.8120E+10 Q-1T  8.0223E+09 Q-2T  4.0492E+08 Q-3T  1.3153E+08
  9, 4 -  3, 2  0.196  0.179  0.132 4.433E+11
 Q-RT  4.3670E+11 Q-1T  6.2162E+09 Q-2T  2.9747E+08 Q-3T  9.0662E+07
  9, 4 -  8, 3  0.196  1.159  0.807 6.249E+13
 D-RT  1.2002E+13 D-2T  3.1377E+13 D-3T  1.9081E+13 8-RT  3.7578E+04 8-2T  1.8677E+10 8-3T  6.9436E+09
  9, 4 -  7, 3  0.995  0.708  0.512 1.194E+14
 D-RT  1.7278E+13 D-1T  9.6378E+13 D-2T  3.9277E+12 D-3T  1.8065E+12 8-RT  6.4198E+03 8-1T  3.0490E+07 8-2T  1.5843E+07
 8-3T  4.6845E+06
  9, 4 -  6, 3  0.608  0.501  0.366 4.572E+13
 D-RT  2.4255E+13 D-1T  2.0357E+13 D-2T  7.7190E+11 D-3T  3.4002E+11 8-RT  3.3363E+04 8-1T  1.1789E+07 8-2T  1.8459E+06
 8-3T  5.1599E+05
  9, 4 -  5, 3  0.421  0.367  0.270 3.819E+13
 D-RT  3.3177E+13 D-1T  4.7694E+12 D-2T  1.7369E+11 D-3T  7.3392E+10 8-RT  5.6505E+05 8-1T  1.5012E+07 8-2T  1.2738E+06
 8-3T  3.2131E+05
  9, 4 -  4, 3  0.295  0.265  0.195 3.921E+13
 D-RT  3.8310E+13 D-1T  8.5660E+11 D-2T  3.0387E+10 D-3T  1.2311E+10 8-RT  3.5019E+06 8-1T  5.9161E+06 8-2T  3.6326E+05
 8-3T  8.1031E+04
  9, 4 -  8, 4  0.295  1.160  0.808 1.885E+13
 M-2T  1.8182E+13 Q-RT  4.2154E+08 Q-2T  4.5431E+11 Q-3T  2.1326E+11
  9, 4 -  7, 4  0.996  0.708  0.512 1.406E+11
 Q-RT  6.4965E+08 Q-1T  1.2051E+11 Q-2T  1.4298E+10 Q-3T  5.1532E+09
  9, 4 -  6, 4  0.608  0.501  0.367 1.853E+10
 Q-RT  8.4687E+08 Q-1T  1.6150E+10 Q-2T  1.1273E+09 Q-3T  4.0482E+08
  9, 4 -  5, 4  0.421  0.367  0.270 2.719E+09
 Q-RT  8.2195E+08 Q-1T  1.7642E+09 Q-2T  9.8777E+07 Q-3T  3.4003E+07
  9, 4 -  8, 5  0.421  1.161  0.808 2.381E+12
 D-RT  5.5407E+11 D-2T  9.3076E+11 D-3T  8.8912E+11 8-RT  9.8924E+03 8-2T  4.8525E+09 8-3T  1.8636E+09
