 8-RT  9.2492E+04 8-1T  4.9780E+08 8-2T  2.3894E+08 8-3T  1.2338E+08
  7, 1 -  5, 4  0.522  0.442  0.324 2.339E+07
 8-RT  1.6571E+05 8-1T  2.1157E+07 8-2T  1.4090E+06 8-3T  6.6101E+05
  7, 2 -  6, 0  1.062  0.735  0.530 1.202E+12
 Q-RT  5.4522E+09 Q-1T  1.0543E+12 Q-2T  8.4603E+10 Q-3T  5.8017E+10
  7, 2 -  5, 0  0.516  0.438  0.321 9.081E+10
 Q-RT  1.0202E+10 Q-1T  7.6505E+10 Q-2T  2.4477E+09 Q-3T  1.6522E+09
  7, 2 -  4, 0  0.325  0.290  0.214 2.690E+10
 Q-RT  1.8956E+10 Q-1T  7.6170E+09 Q-2T  2.0215E+08 Q-3T  1.2738E+08
  7, 2 -  3, 0  0.205  0.187  0.138 3.352E+10
 Q-RT  3.2864E+10 Q-1T  6.2833E+08 Q-2T  1.5543E+07 Q-3T  9.0990E+06
  7, 2 -  2, 0  0.112  0.103  0.076 1.353E+10
 Q-RT  1.3522E+10 Q-1T  6.0841E+06 Q-2T  1.4527E+05 Q-3T  7.9141E+04
  7, 2 -  1, 0  0.041  0.038  0.028 5.805E+12
 Q-RT  5.8051E+12 Q-1T  1.3217E+07 Q-2T  3.0855E+05 Q-3T  1.5794E+05
  7, 2 -  6, 1  1.070  0.738  0.532 1.988E+14
 D-RT  2.9545E+13 D-1T  1.6100E+14 D-2T  4.3792E+12 D-3T  3.8623E+12 8-RT  6.7254E+05 8-1T  3.5474E+09 8-2T  1.3740E+09
 8-3T  7.7749E+08
  7, 2 -  5, 1  0.518  0.439  0.322 7.047E+13
 D-RT  4.9802E+13 D-1T  1.9967E+13 D-2T  3.8234E+11 D-3T  3.1584E+11 8-RT  6.6818E+05 8-1T  8.0598E+07 8-2T  4.7960E+06
 8-3T  2.4619E+06
  7, 2 -  4, 1  0.326  0.291  0.214 9.503E+13
 D-RT  9.1438E+13 D-1T  3.4737E+12 D-2T  6.3841E+10 D-3T  4.9934E+10 8-RT  2.5851E+05 8-1T  9.5554E+05 8-2T  3.2349E+04
 8-3T  1.4245E+04
  7, 2 -  3, 1  0.206  0.187  0.138 1.978E+14
 D-RT  1.9713E+14 D-1T  6.3281E+11 D-2T  1.1358E+10 D-3T  8.4425E+09 8-RT  1.3248E+06 8-1T  1.3228E+05 8-2T  3.5865E+03
 8-3T  1.3744E+03
  7, 2 -  2, 1  0.113  0.104  0.077 5.375E+14
 D-RT  5.3742E+14 D-1T  7.4926E+10 D-2T  1.3224E+09 D-3T  9.3425E+08 8-RT  1.1798E+08 8-1T  1.5247E+05 8-2T  3.7577E+03
 8-3T  1.2945E+03
  7, 2 -  6, 2  1.081  0.742  0.535 9.999E+13
 M-1T  9.9170E+13 Q-RT  3.5382E+09 Q-1T  7.1243E+11 Q-2T  5.9498E+10 Q-3T  4.0767E+10
  7, 2 -  5, 2  0.520  0.441  0.323 6.955E+10
 Q-RT  7.5165E+09 Q-1T  5.8865E+10 Q-2T  1.8919E+09 Q-3T  1.2781E+09
  7, 2 -  4, 2  0.327  0.292  0.215 2.198E+10
 Q-RT  1.5296E+10 Q-1T  6.4060E+09 Q-2T  1.7027E+08 Q-3T  1.0740E+08
  7, 2 -  3, 2  0.206  0.188  0.139 3.007E+10
 Q-RT  2.9460E+10 Q-1T  5.9012E+08 Q-2T  1.4607E+07 Q-3T  8.5602E+06
  7, 2 -  6, 3  1.085  0.744  0.536 2.440E+13
 D-RT  4.1960E+12 D-1T  1.8984E+13 D-2T  6.4852E+11 D-3T  5.7246E+11 8-RT  2.1492E+05 8-1T  1.1728E+09 8-2T  4.7782E+08
 8-3T  2.7050E+08
  7, 2 -  5, 3  0.521  0.442  0.324 4.554E+12
 D-RT  3.1924E+12 D-1T  1.3156E+12 D-2T  2.5208E+10 D-3T  2.0837E+10 8-RT  4.4352E+05 8-1T  5.5696E+07 8-2T  3.3474E+06
 8-3T  1.7210E+06
  7, 2 -  4, 3  0.327  0.292  0.215 1.954E+12
 D-RT  1.8781E+12 D-1T  7.3231E+10 D-2T  1.3463E+09 D-3T  1.0536E+09 8-RT  7.7263E+05 8-1T  2.9682E+06 8-2T  1.0087E+05
 8-3T  4.4492E+04
  7, 2 -  6, 4  1.087  0.744  0.537 1.270E+11
 Q-RT  5.8533E+08 Q-1T  1.0944E+11 Q-2T  1.0105E+10 Q-3T  6.9215E+09
  7, 2 -  5, 4  0.521  0.442  0.324 5.008E+09
 Q-RT  5.3438E+08 Q-1T  4.2443E+09 Q-2T  1.3662E+08 Q-3T  9.2316E+07
  7, 2 -  6, 5  1.088  0.745  0.537 1.464E+08
 8-RT  1.6715E+04 8-1T  8.7024E+07 8-2T  3.7906E+07 8-3T  2.1461E+07
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 7 2 6 1  17.556345
 W_EKIN_AUGER,EKIN_N1_N2=  0.00676354533  0.0186593458
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 7 2 6 1  17.7053452
 W_EKIN_AUGER,EKIN_N1_N2=  0.0012778244  0.0186593458
  7, 3 -  6, 0  1.060  0.734  0.530 5.099E+09
 8-RT  6.3539E+05 8-1T  3.2940E+09 8-2T  1.1161E+09 8-3T  6.8807E+08
  7, 3 -  5, 0  0.516  0.438  0.321 4.666E+06
 8-RT  3.6333E+04 8-1T  4.2703E+06 8-2T  2.3054E+05 8-3T  1.2884E+05
  7, 3 -  4, 0  0.325  0.290  0.214 5.216E+07
 8-RT  1.0920E+07 8-1T  3.9444E+07 8-2T  1.2165E+06 8-3T  5.8323E+05
  7, 3 -  3, 0  0.205  0.187  0.138 2.246E+08
 8-RT  2.0403E+08 8-1T  1.9880E+07 8-2T  4.9169E+05 8-3T  2.0519E+05
  7, 3 -  2, 0  0.112  0.103  0.076 3.911E+09
 8-RT  3.9055E+09 8-1T  4.8937E+06 8-2T  1.1007E+05 8-3T  4.1303E+04
  7, 3 -  1, 0  0.041  0.038  0.028 7.195E+09
 8-RT  7.1953E+09 8-1T  2.6047E+04 8-2T  5.6009E+02 8-3T  1.9562E+02
  7, 3 -  6, 1  1.068  0.737  0.532 2.081E+12
 Q-RT  9.1441E+09 Q-1T  1.8401E+12 Q-2T  1.3266E+11 Q-3T  9.9126E+10
  7, 3 -  5, 1  0.518  0.439  0.322 8.944E+10
 Q-RT  9.9363E+09 Q-1T  7.5657E+10 Q-2T  2.2136E+09 Q-3T  1.6289E+09
  7, 3 -  4, 1  0.326  0.291  0.214 4.915E+09
 Q-RT  3.4489E+09 Q-1T  1.4084E+09 Q-2T  3.4148E+07 Q-3T  2.3460E+07
  7, 3 -  3, 1  0.206  0.187  0.138 3.456E+10
 Q-RT  3.3876E+10 Q-1T  6.6025E+08 Q-2T  1.4916E+07 Q-3T  9.5208E+06
  7, 3 -  2, 1  0.113  0.104  0.077 2.749E+12
 Q-RT  2.7480E+12 Q-1T  1.2697E+09 Q-2T  2.7684E+07 Q-3T  1.6444E+07
  7, 3 -  6, 2  1.078  0.741  0.535 3.111E+14
 D-RT  4.3933E+13 D-1T  2.5524E+14 D-2T  6.0863E+12 D-3T  5.8531E+12 8-RT  4.6047E+05 8-1T  2.5332E+09 8-2T  9.0048E+08
 8-3T  5.5548E+08
  7, 3 -  5, 2  0.520  0.441  0.323 1.038E+14
 D-RT  7.3047E+13 D-1T  2.9800E+13 D-2T  5.2121E+11 D-3T  4.6944E+11 8-RT  1.1227E+05 8-1T  1.3891E+07 8-2T  7.5948E+05
 8-3T  4.2532E+05
  7, 3 -  4, 2  0.327  0.292  0.215 1.286E+14
 D-RT  1.2363E+14 D-1T  4.7805E+12 D-2T  8.0236E+10 D-3T  6.8425E+10 8-RT  7.2357E+05 8-1T  2.7456E+06 8-2T  8.5086E+04
 8-3T  4.0881E+04
  7, 3 -  3, 2  0.206  0.188  0.139 2.037E+14
 D-RT  2.0301E+14 D-1T  6.6568E+11 D-2T  1.0911E+10 D-3T  8.8423E+09 8-RT  2.1588E+07 8-1T  2.2223E+06 8-2T  5.5071E+04
 8-3T  2.3023E+04
  7, 3 -  6, 3  1.082  0.743  0.536 8.980E+13
 M-1T  8.9140E+13 Q-RT  2.8353E+09 Q-1T  5.8312E+11 Q-2T  4.3809E+10 Q-3T  3.2713E+10
  7, 3 -  5, 3  0.521  0.441  0.324 4.557E+10
 Q-RT  4.9106E+09 Q-1T  3.8682E+10 Q-2T  1.1358E+09 Q-3T  8.3638E+08
  7, 3 -  4, 3  0.327  0.292  0.215 9.401E+09
 Q-RT  6.5325E+09 Q-1T  2.7553E+09 Q-2T  6.6883E+07 Q-3T  4.5987E+07
  7, 3 -  6, 4  1.084  0.743  0.536 1.026E+13
 D-RT  1.8479E+12 D-1T  7.9027E+12 D-2T  2.6047E+11 D-3T  2.5058E+11 8-RT  1.0408E+05 8-1T  5.7286E+08 8-2T  2.1080E+08
 8-3T  1.3006E+08
  7, 3 -  5, 4  0.521  0.442  0.324 1.106E+12
 D-RT  7.7561E+11 D-1T  3.2003E+11 D-2T  5.5988E+09 D-3T  5.0442E+09 8-RT  1.3078E+05 8-1T  1.6453E+07 8-2T  9.0329E+05
 8-3T  5.0618E+05
  7, 3 -  6, 5  1.086  0.744  0.537 2.788E+10
 Q-RT  1.3263E+08 Q-1T  2.4117E+10 Q-2T  2.0797E+09 Q-3T  1.5527E+09
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 7 3 6 2  17.556345
 W_EKIN_AUGER,EKIN_N1_N2=  0.0179292392  0.0186593458
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 7 3 6 2  17.7053452
 W_EKIN_AUGER,EKIN_N1_N2=  0.00618769508  0.0186593458
  7, 4 -  6, 1  1.067  0.737  0.531 7.483E+09
 8-RT  9.1776E+05 8-1T  4.9452E+09 8-2T  1.5105E+09 8-3T  1.0264E+09
  7, 4 -  5, 1  0.517  0.439  0.322 5.132E+08
 8-RT  3.9365E+06 8-1T  4.7199E+08 8-2T  2.3090E+07 8-3T  1.4231E+07
  7, 4 -  4, 1  0.326  0.290  0.214 4.206E+08
 8-RT  8.6862E+07 8-1T  3.2012E+08 8-2T  8.9206E+06 8-3T  4.7168E+06
  7, 4 -  3, 1  0.205  0.187  0.138 6.193E+08
 8-RT  5.6148E+08 8-1T  5.5987E+07 8-2T  1.2497E+06 8-3T  5.7512E+05
  7, 4 -  2, 1  0.113  0.104  0.077 3.822E+09
 8-RT  3.8165E+09 8-1T  4.9298E+06 8-2T  1.0003E+05 8-3T  4.1385E+04
  7, 4 -  6, 2  1.077  0.741  0.534 2.807E+12
 Q-RT  1.1804E+10 Q-1T  2.5022E+12 Q-2T  1.6076E+11 Q-3T  1.3231E+11
  7, 4 -  5, 2  0.520  0.441  0.323 1.716E+10
 Q-RT  1.8726E+09 Q-1T  1.4590E+10 Q-2T  3.8589E+08 Q-3T  3.1305E+08
  7, 4 -  4, 2  0.327  0.291  0.215 5.084E+10
 Q-RT  3.5459E+10 Q-1T  1.4813E+10 Q-2T  3.2414E+08 Q-3T  2.4553E+08
  7, 4 -  3, 2  0.206  0.188  0.139 8.944E+11
 Q-RT  8.7625E+11 Q-1T  1.7532E+10 Q-2T  3.5730E+08 Q-3T  2.5146E+08
  7, 4 -  6, 3  1.081  0.742  0.535 4.653E+14
 D-RT  6.3261E+13 D-1T  3.8562E+14 D-2T  7.9628E+12 D-3T  8.4395E+12 8-RT  3.8057E+05 8-1T  2.1521E+09 8-2T  6.8142E+08
 8-3T  4.6323E+08
  7, 4 -  5, 3  0.520  0.441  0.324 1.308E+14
 D-RT  9.1902E+13 D-1T  3.7716E+13 D-2T  5.9496E+11 D-3T  5.9058E+11 8-RT  2.3692E+04 8-1T  2.9571E+06 8-2T  1.4611E+05
 8-3T  9.0195E+04
  7, 4 -  4, 3  0.327  0.292  0.215 1.125E+14
 D-RT  1.0813E+14 D-1T  4.2077E+12 D-2T  6.3690E+10 D-3T  5.9859E+10 8-RT  3.8208E+06 8-1T  1.4635E+07 8-2T  4.0935E+05
 8-3T  2.1682E+05
  7, 4 -  6, 4  1.083  0.743  0.536 7.281E+13
 M-1T  7.2306E+13 Q-RT  2.1186E+09 Q-1T  4.4645E+11 Q-2T  2.9619E+10 Q-3T  2.4370E+10
  7, 4 -  5, 4  0.521  0.442  0.324 2.110E+10
 Q-RT  2.2739E+09 Q-1T  1.7968E+10 Q-2T  4.7593E+08 Q-3T  3.8619E+08
  7, 4 -  6, 5  1.084  0.743  0.536 2.951E+12
 D-RT  5.5828E+11 D-1T  2.2461E+12 D-2T  7.0963E+10 D-3T  7.5226E+10 8-RT  3.5761E+04 8-1T  1.9975E+08 8-2T  6.5308E+07
 8-3T  4.4401E+07
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 7 4 6 3  17.556345
 W_EKIN_AUGER,EKIN_N1_N2=  0.0494711474  0.0186593458
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 7 4 6 3  17.7053452
 W_EKIN_AUGER,EKIN_N1_N2=  0.0174638964  0.0186593458
  7, 5 -  6, 2  1.076  0.740  0.534 7.345E+09
 8-RT  8.8325E+05 8-1T  5.0007E+09 8-2T  1.3060E+09 8-3T  1.0370E+09
  7, 5 -  5, 2  0.520  0.441  0.323 3.248E+09
 8-RT  2.4385E+07 8-1T  3.0069E+09 8-2T  1.2574E+08 8-3T  9.0630E+07
  7, 5 -  4, 2  0.327  0.291  0.215 6.329E+08
 8-RT  1.2829E+08 8-1T  4.8598E+08 8-2T  1.1527E+07 8-3T  7.1289E+06
  7, 5 -  3, 2  0.206  0.188  0.139 9.877E+08
 8-RT  8.9319E+08 8-1T  9.1873E+07 8-2T  1.7429E+06 8-3T  9.3788E+05
  7, 5 -  6, 3  1.080  0.742  0.535 3.154E+12
 Q-RT  1.2977E+10 Q-1T  2.8428E+12 Q-2T  1.5208E+11 Q-3T  1.4619E+11
  7, 5 -  5, 3  0.520  0.441  0.323 9.111E+10
 Q-RT  9.9056E+09 Q-1T  7.7804E+10 Q-2T  1.7484E+09 Q-3T  1.6571E+09
  7, 5 -  4, 3  0.327  0.292  0.215 4.970E+11
 Q-RT  3.4614E+11 Q-1T  1.4579E+11 Q-2T  2.7091E+09 Q-3T  2.3976E+09
  7, 5 -  6, 4  1.082  0.743  0.536 6.785E+14
 D-RT  8.9141E+13 D-1T  5.6798E+14 D-2T  9.5599E+12 D-3T  1.1837E+13 8-RT  2.8259E+05 8-1T  1.6434E+09 8-2T  4.3272E+08
 8-3T  3.4364E+08
  7, 5 -  5, 4  0.521  0.441  0.324 1.210E+14
 D-RT  8.5030E+13 D-1T  3.5002E+13 D-2T  4.6876E+11 D-3T  5.4359E+11 8-RT  3.9644E+05 8-1T  4.9704E+07 8-2T  2.0871E+06
 8-3T  1.5053E+06
  7, 5 -  6, 5  1.084  0.743  0.536 4.502E+13
 M-1T  4.4727E+13 Q-RT  1.2090E+09 Q-1T  2.6219E+11 Q-2T  1.4379E+10 Q-3T  1.3820E+10
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 7 5 6 4  17.556345
 W_EKIN_AUGER,EKIN_N1_N2=  0.114170514  0.0186593458
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 7 5 6 4  17.7053452
 W_EKIN_AUGER,EKIN_N1_N2=  0.0348512903  0.0186593458
  7, 6 -  6, 3  1.080  0.742  0.535 4.415E+09
 8-RT  5.4184E+05 8-1T  3.1562E+09 8-2T  6.1666E+08 8-3T  6.4185E+08
  7, 6 -  5, 3  0.520  0.441  0.323 8.822E+09
 8-RT  6.6225E+07 8-1T  8.2478E+09 8-2T  2.6098E+08 8-3T  2.4665E+08
  7, 6 -  4, 3  0.327  0.292  0.215 9.580E+08
 8-RT  1.9352E+08 8-1T  7.4044E+08 8-2T  1.3270E+07 8-3T  1.0761E+07
  7, 6 -  6, 4  1.082  0.742  0.535 2.549E+12
 Q-RT  1.0342E+10 Q-1T  2.3306E+12 Q-2T  9.2086E+10 Q-3T  1.1602E+11
  7, 6 -  5, 4  0.521  0.441  0.324 1.374E+12
 Q-RT  1.4960E+11 Q-1T  1.1799E+12 Q-2T  2.0021E+10 Q-3T  2.4875E+10
  7, 6 -  6, 5  1.083  0.743  0.536 9.737E+14
 D-RT  1.2379E+14 D-1T  8.2361E+14 D-2T  1.0042E+13 D-3T  1.6299E+13 8-RT  1.6186E+05 8-1T  9.7464E+08 8-2T  1.8788E+08
 8-3T  1.9557E+08
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 7 6 6 5  17.556345
 W_EKIN_AUGER,EKIN_N1_N2=  0.228946835  0.0186593458
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 7 6 6 5  17.7053452
 W_EKIN_AUGER,EKIN_N1_N2=  0.056622088  0.0186593458

