 D-RT  3.2773E+13 D-1T  8.7849E+11 D-2T  2.4683E+10 D-3T  1.2645E+10
  8, 1 -  3, 0  0.199  0.181  0.134 7.029E+13
 D-RT  7.0092E+13 D-1T  1.8746E+11 D-2T  5.1591E+09 D-3T  2.5224E+09
  8, 1 -  2, 0  0.111  0.102  0.075 2.103E+14
 D-RT  2.1030E+14 D-1T  2.6709E+10 D-2T  7.2348E+08 D-3T  3.3692E+08
  8, 1 -  1, 0  0.041  0.038  0.028 9.475E+14
 D-RT  9.4750E+14 D-1T  1.1214E+09 D-2T  3.0023E+07 D-3T  1.3360E+07
  8, 1 -  7, 1  1.893  0.937  0.666 2.525E+14
 M-1T  2.5067E+14 Q-RT  2.0119E+09 Q-1T  1.3121E+12 Q-2T  3.7847E+11 Q-3T  1.6620E+11
  8, 1 -  6, 1  0.715  0.567  0.414 2.135E+11
 Q-RT  4.3263E+09 Q-1T  1.9142E+11 Q-2T  1.2220E+10 Q-3T  5.5702E+09
  8, 1 -  5, 1  0.453  0.392  0.288 4.216E+10
 Q-RT  9.1416E+09 Q-1T  3.0984E+10 Q-2T  1.4167E+09 Q-3T  6.2078E+08
  8, 1 -  4, 1  0.306  0.274  0.202 2.706E+10
 Q-RT  2.1061E+10 Q-1T  5.6800E+09 Q-2T  2.2832E+08 Q-3T  9.4001E+07
  8, 1 -  3, 1  0.199  0.182  0.134 5.820E+10
 Q-RT  5.7245E+10 Q-1T  9.1128E+08 Q-2T  3.4520E+07 Q-3T  1.3284E+07
  8, 1 -  2, 1  0.111  0.102  0.076 2.008E+11
 Q-RT  2.0076E+11 Q-1T  8.5462E+07 Q-2T  3.1317E+06 Q-3T  1.1251E+06
  8, 1 -  7, 2  1.930  0.942  0.669 7.637E+13
 D-RT  4.7325E+12 D-1T  6.5059E+13 D-2T  4.1083E+12 D-3T  2.4548E+12 8-RT  1.5115E+05 8-1T  2.5088E+09 8-2T  7.4038E+09
 8-3T  2.7818E+09
  8, 1 -  6, 2  0.718  0.569  0.415 1.415E+13
 D-RT  5.0713E+12 D-1T  8.6601E+12 D-2T  2.6553E+11 D-3T  1.4978E+11 8-RT  3.4465E+05 8-1T  3.3461E+08 8-2T  5.9939E+07
 8-3T  2.1711E+07
  8, 1 -  5, 2  0.454  0.393  0.288 6.639E+12
 D-RT  5.4367E+12 D-1T  1.1507E+12 D-2T  3.3363E+10 D-3T  1.7918E+10 8-RT  8.4956E+05 8-1T  4.0002E+07 8-2T  2.9737E+06
 8-3T  9.6898E+05
  8, 1 -  4, 2  0.307  0.275  0.203 5.865E+12
 D-RT  5.7004E+12 D-1T  1.5747E+11 D-2T  4.4261E+09 D-3T  2.2689E+09 8-RT  2.3540E+06 8-1T  5.4329E+06 8-2T  2.7049E+05
 8-3T  7.7014E+04
  8, 1 -  3, 2  0.200  0.183  0.135 5.029E+12
 D-RT  5.0142E+12 D-1T  1.3909E+10 D-2T  3.8287E+08 D-3T  1.8732E+08 8-RT  6.9345E+06 8-1T  5.6155E+05 8-2T  2.3203E+04
 8-3T  5.8301E+03
  8, 1 -  7, 3  1.944  0.944  0.670 7.490E+11
 Q-RT  8.1584E+08 Q-1T  5.1269E+11 Q-2T  1.6372E+11 Q-3T  7.1812E+10
  8, 1 -  6, 3  0.719  0.570  0.415 7.340E+10
 Q-RT  1.4428E+09 Q-1T  6.5799E+10 Q-2T  4.2264E+09 Q-3T  1.9268E+09
  8, 1 -  5, 3  0.455  0.393  0.289 9.558E+09
 Q-RT  2.0272E+09 Q-1T  7.0647E+09 Q-2T  3.2373E+08 Q-3T  1.4194E+08
  8, 1 -  4, 3  0.307  0.275  0.203 2.724E+09
 Q-RT  2.1063E+09 Q-1T  5.8488E+08 Q-2T  2.3532E+07 Q-3T  9.6956E+06
  8, 1 -  7, 4  1.952  0.945  0.671 3.579E+09
 8-RT  4.1737E+04 8-1T  6.6659E+08 8-2T  2.1173E+09 8-3T  7.9553E+08
  8, 1 -  6, 4  0.720  0.570  0.416 1.188E+08
 8-RT  9.6731E+04 8-1T  9.5283E+07 8-2T  1.7171E+07 8-3T  6.2219E+06
  8, 1 -  5, 4  0.455  0.393  0.289 7.290E+06
 8-RT  1.3639E+05 8-1T  6.5103E+06 8-2T  4.8526E+05 8-3T  1.5821E+05
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 1 7 0  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.00207701046  0.012110631
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 8 1 7 0  11.1566305
 W_EKIN_AUGER,EKIN_N1_N2=  0.00123958755  0.012110631
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 1 7 2  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.00244894391  0.012110631
  8, 2 -  7, 0  1.844  0.929  0.661 1.665E+12
 Q-RT  1.8565E+09 Q-1T  1.2099E+12 Q-2T  3.1014E+11 Q-3T  1.4345E+11
  8, 2 -  6, 0  0.711  0.565  0.412 1.595E+11
 Q-RT  3.3261E+09 Q-1T  1.4342E+11 Q-2T  8.6421E+09 Q-3T  4.1439E+09
  8, 2 -  5, 0  0.451  0.390  0.287 2.687E+10
 Q-RT  5.9280E+09 Q-1T  1.9691E+10 Q-2T  8.5296E+08 Q-3T  3.9304E+08
  8, 2 -  4, 0  0.305  0.273  0.202 1.379E+10
 Q-RT  1.0784E+10 Q-1T  2.8545E+09 Q-2T  1.0881E+08 Q-3T  4.7108E+07
  8, 2 -  3, 0  0.199  0.181  0.134 1.840E+10
 Q-RT  1.8107E+10 Q-1T  2.8243E+08 Q-2T  1.0149E+07 Q-3T  4.1069E+06
  8, 2 -  2, 0  0.110  0.102  0.075 5.191E+09
 Q-RT  5.1883E+09 Q-1T  2.1502E+06 Q-2T  7.4747E+04 Q-3T  2.8240E+04
  8, 2 -  1, 0  0.041  0.038  0.028 3.970E+12
 Q-RT  3.9704E+12 Q-1T  8.8403E+06 Q-2T  3.0061E+05 Q-3T  1.0683E+05
  8, 2 -  7, 1  1.869  0.933  0.663 2.431E+14
 D-RT  1.3055E+13 D-1T  2.1338E+14 D-2T  1.0238E+13 D-3T  6.4300E+12 8-RT  1.8118E+05 8-1T  2.9902E+09 8-2T  7.6013E+09
 8-3T  3.0048E+09
  8, 2 -  6, 1  0.713  0.567  0.413 5.537E+13
 D-RT  2.0200E+13 D-1T  3.3615E+13 D-2T  9.7704E+11 D-3T  5.7950E+11 8-RT  1.8805E+05 8-1T  1.7607E+08 8-2T  2.9481E+07
 8-3T  1.1225E+07
  8, 2 -  5, 1  0.452  0.391  0.287 4.019E+13
 D-RT  3.3039E+13 D-1T  6.8519E+12 D-2T  1.8843E+11 D-3T  1.0642E+11 8-RT  1.2877E+05 8-1T  5.8840E+06 8-2T  4.1263E+05
 8-3T  1.4127E+05
  8, 2 -  4, 1  0.306  0.274  0.202 6.196E+13
 D-RT  6.0258E+13 D-1T  1.6327E+12 D-2T  4.3532E+10 D-3T  2.3468E+10 8-RT  1.2224E-06 8-1T  2.7418E-06 8-2T  1.2921E-07
 8-3T  3.8657E-08
  8, 2 -  3, 1  0.199  0.182  0.134 1.298E+14
 D-RT  1.2948E+14 D-1T  3.5137E+11 D-2T  9.1760E+09 D-3T  4.7213E+09 8-RT  2.3632E+06 8-1T  1.8546E+05 8-2T  7.2631E+03
 8-3T  1.9181E+03
  8, 2 -  2, 1  0.111  0.102  0.076 3.522E+14
 D-RT  3.5212E+14 D-1T  4.5722E+10 D-2T  1.1752E+09 D-3T  5.7596E+08 8-RT  9.5808E+07 8-1T  1.1267E+05 8-2T  4.0400E+03
 8-3T  9.6475E+02
  8, 2 -  7, 2  1.905  0.938  0.667 2.440E+14
 M-1T  2.4273E+14 Q-RT  1.3335E+09 Q-1T  8.8791E+11 Q-2T  2.4174E+11 Q-3T  1.1165E+11
  8, 2 -  6, 2  0.716  0.568  0.414 1.339E+11
 Q-RT  2.6859E+09 Q-1T  1.2037E+11 Q-2T  7.3096E+09 Q-3T  3.5057E+09
  8, 2 -  5, 2  0.454  0.392  0.288 2.412E+10
 Q-RT  5.1762E+09 Q-1T  1.7815E+10 Q-2T  7.7382E+08 Q-3T  3.5686E+08
  8, 2 -  4, 2  0.307  0.275  0.203 1.315E+10
 Q-RT  1.0198E+10 Q-1T  2.8020E+09 Q-2T  1.0693E+08 Q-3T  4.6339E+07
  8, 2 -  3, 2  0.200  0.182  0.135 1.970E+10
 Q-RT  1.9369E+10 Q-1T  3.1583E+08 Q-2T  1.1355E+07 Q-3T  4.5997E+06
  8, 2 -  7, 3  1.919  0.940  0.668 3.998E+13
 D-RT  2.6480E+12 D-1T  3.3810E+13 D-2T  2.1618E+12 D-3T  1.3587E+12 8-RT  7.0384E+04 8-1T  1.1670E+09 8-2T  3.2110E+09
 8-3T  1.2693E+09
  8, 2 -  6, 3  0.718  0.569  0.415 6.333E+12
 D-RT  2.2739E+12 D-1T  3.8794E+12 D-2T  1.1286E+11 D-3T  6.6975E+10 8-RT  1.4373E+05 8-1T  1.3935E+08 8-2T  2.3672E+07
 8-3T  9.0207E+06
  8, 2 -  5, 3  0.454  0.393  0.289 2.222E+12
 D-RT  1.8196E+12 D-1T  3.8589E+11 D-2T  1.0617E+10 D-3T  5.9990E+09 8-RT  2.8753E+05 8-1T  1.3580E+07 8-2T  9.5838E+05
 8-3T  3.2860E+05
  8, 2 -  4, 3  0.307  0.275  0.203 1.154E+12
 D-RT  1.1213E+12 D-1T  3.1106E+10 D-2T  8.2958E+08 D-3T  4.4746E+08 8-RT  4.9753E+05 8-1T  1.1554E+06 8-2T  5.4612E+04
 8-3T  1.6363E+04
  8, 2 -  7, 4  1.926  0.941  0.669 3.076E+11
 Q-RT  3.5141E+08 Q-1T  2.1157E+11 Q-2T  6.5426E+10 Q-3T  3.0204E+10
  8, 2 -  6, 4  0.718  0.570  0.415 2.284E+10
 Q-RT  4.5262E+08 Q-1T  2.0540E+10 Q-2T  1.2505E+09 Q-3T  5.9978E+08
  8, 2 -  5, 4  0.455  0.393  0.289 1.678E+09
 Q-RT  3.5679E+08 Q-1T  1.2422E+09 Q-2T  5.4003E+07 Q-3T  2.4911E+07
  8, 2 -  7, 5  1.931  0.942  0.669 1.013E+09
 8-RT  1.2600E+04 8-1T  1.9535E+08 8-2T  5.8626E+08 8-3T  2.3175E+08
  8, 2 -  6, 5  0.719  0.570  0.415 2.058E+07
 8-RT  1.7024E+04 8-1T  1.6641E+07 8-2T  2.8364E+06 8-3T  1.0811E+06
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 2 7 1  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.00686599826  0.012110631
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 8 2 7 1  11.1566305
 W_EKIN_AUGER,EKIN_N1_N2=  0.00384699972  0.012110631
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 2 7 3  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.00782975648  0.012110631
  8, 3 -  7, 0  1.836  0.928  0.660 1.154E+10
 8-RT  1.6417E+05 8-1T  2.7190E+09 8-2T  6.2644E+09 8-3T  2.5563E+09
  8, 3 -  6, 0  0.710  0.565  0.412 3.068E+06
 8-RT  2.7393E+03 8-1T  2.5063E+06 8-2T  4.0165E+05 8-3T  1.5778E+05
  8, 3 -  5, 0  0.451  0.390  0.287 3.987E+07
 8-RT  7.9949E+05 8-1T  3.5799E+07 8-2T  2.4162E+06 8-3T  8.5320E+05
  8, 3 -  4, 0  0.305  0.273  0.201 4.313E+07
 8-RT  1.2956E+07 8-1T  2.8478E+07 8-2T  1.2944E+06 8-3T  3.9943E+05
  8, 3 -  3, 0  0.199  0.181  0.134 1.725E+08
 8-RT  1.5964E+08 8-1T  1.2244E+07 8-2T  4.6295E+05 8-3T  1.2612E+05
  8, 3 -  2, 0  0.110  0.102  0.075 2.598E+09
 8-RT  2.5950E+09 8-1T  2.9608E+06 8-2T  1.0254E+05 8-3T  2.5263E+04
  8, 3 -  1, 0  0.041  0.038  0.028 5.187E+09
 8-RT  5.1872E+09 8-1T  1.8336E+04 8-2T  6.0769E+02 8-3T  1.3957E+02
  8, 3 -  7, 1  1.861  0.932  0.663 2.826E+12
 Q-RT  3.0570E+09 Q-1T  2.0763E+12 Q-2T  5.0511E+11 Q-3T  2.4108E+11
  8, 3 -  6, 1  0.713  0.566  0.413 1.879E+11
 Q-RT  3.8747E+09 Q-1T  1.6928E+11 Q-2T  9.8812E+09 Q-3T  4.8914E+09
  8, 3 -  5, 1  0.452  0.391  0.287 1.591E+10
 Q-RT  3.4770E+09 Q-1T  1.1705E+10 Q-2T  4.9039E+08 Q-3T  2.3334E+08
  8, 3 -  4, 1  0.306  0.274  0.202 4.323E+08
 Q-RT  3.3693E+08 Q-1T  9.0535E+07 Q-2T  3.3359E+06 Q-3T  1.4915E+06
  8, 3 -  3, 1  0.199  0.182  0.134 3.559E+10
 Q-RT  3.5009E+10 Q-1T  5.5629E+08 Q-2T  1.9317E+07 Q-3T  8.0732E+06
  8, 3 -  2, 1  0.111  0.102  0.076 1.895E+12
 Q-RT  1.8946E+12 Q-1T  8.0593E+08 Q-2T  2.7073E+07 Q-3T  1.0563E+07
  8, 3 -  7, 2  1.896  0.937  0.666 3.698E+14
 D-RT  1.8641E+13 D-1T  3.2739E+14 D-2T  1.4439E+13 D-3T  9.3651E+12 8-RT  1.2779E+05 8-1T  2.1758E+09 8-2T  5.4235E+09
 8-3T  2.2132E+09
  8, 3 -  6, 2  0.716  0.568  0.414 8.049E+13
 D-RT  2.9096E+13 D-1T  4.9167E+13 D-2T  1.3815E+12 D-3T  8.4614E+11 8-RT  5.8025E+04 8-1T  5.5510E+07 8-2T  9.0601E+06
 8-3T  3.5629E+06
  8, 3 -  5, 2  0.454  0.392  0.288 5.655E+13
 D-RT  4.6375E+13 D-1T  9.7616E+12 D-2T  2.5944E+11 D-3T  1.5131E+11 8-RT  1.5373E+04 8-1T  7.1802E+05 8-2T  4.8855E+04
 8-3T  1.7284E+04
  8, 3 -  4, 2  0.307  0.275  0.203 7.984E+13
 D-RT  7.7612E+13 D-1T  2.1377E+12 D-2T  5.5079E+10 D-3T  3.0663E+10 8-RT  1.3900E+06 8-1T  3.1942E+06 8-2T  1.4573E+05
 8-3T  4.5056E+04
  8, 3 -  3, 2  0.200  0.182  0.135 1.271E+14
 D-RT  1.2676E+14 D-1T  3.5110E+11 D-2T  8.8600E+09 D-3T  4.7077E+09 8-RT  1.8630E+07 8-1T  1.5054E+06 8-2T  5.7019E+04
 8-3T  1.5559E+04
  8, 3 -  7, 3  1.910  0.939  0.667 2.295E+14
 M-1T  2.2843E+14 Q-RT  1.1193E+09 Q-1T  7.6097E+11 Q-2T  1.9716E+11 Q-3T  9.3996E+10
  8, 3 -  6, 3  0.717  0.569  0.415 9.978E+10
 Q-RT  1.9964E+09 Q-1T  8.9890E+10 Q-2T  5.2792E+09 Q-3T  2.6138E+09
  8, 3 -  5, 3  0.454  0.393  0.288 1.481E+10
 Q-RT  3.1680E+09 Q-1T  1.0965E+10 Q-2T  4.6038E+08 Q-3T  2.1920E+08
  8, 3 -  4, 3  0.307  0.275  0.203 5.300E+09
 Q-RT  4.1040E+09 Q-1T  1.1354E+09 Q-2T  4.1875E+07 Q-3T  1.8736E+07
  8, 3 -  7, 4  1.917  0.940  0.668 1.998E+13
 D-RT  1.4098E+12 D-1T  1.6735E+13 D-2T  1.1103E+12 D-3T  7.2039E+11 8-RT  4.0542E+04 8-1T  6.7790E+08 8-2T  1.7814E+09
 8-3T  7.2694E+08
  8, 3 -  6, 4  0.718  0.569  0.415 2.433E+12
 D-RT  8.7369E+11 D-1T  1.4917E+12 D-2T  4.1927E+10 D-3T  2.5686E+10 8-RT  6.5676E+04 8-1T  6.3743E+07 8-2T  1.0466E+07
 8-3T  4.1173E+06
  8, 3 -  5, 4  0.455  0.393  0.289 4.869E+11
 D-RT  3.9861E+11 D-1T  8.4683E+10 D-2T  2.2511E+09 D-3T  1.3131E+09 8-RT  7.9763E+04 8-1T  3.7768E+06 8-2T  2.5766E+05
 8-3T  9.1206E+04
  8, 3 -  7, 5  1.921  0.941  0.668 1.085E+11
 Q-RT  1.2811E+08 Q-1T  7.4497E+10 Q-2T  2.2909E+10 Q-3T  1.0919E+10
  8, 3 -  6, 5  0.718  0.569  0.415 4.551E+09
 Q-RT  9.0416E+07 Q-1T  4.0999E+09 Q-2T  2.4113E+08 Q-3T  1.1939E+08
  8, 3 -  7, 6  1.925  0.941  0.669 1.864E+08
 8-RT  2.3959E+03 8-1T  3.6295E+07 8-2T  1.0662E+08 8-3T  4.3509E+07
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 3 7 2  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.025117211  0.012110631
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 8 3 7 2  11.1566305
 W_EKIN_AUGER,EKIN_N1_N2=  0.0129717691  0.012110631
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 3 6 2  29.666975
 W_EKIN_AUGER,EKIN_N1_N2=  0.0259808321  0.0307699759
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 3 7 4  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.0265273768  0.012110631
  8, 4 -  7, 1  1.856  0.931  0.662 1.762E+10
 8-RT  2.4558E+05 8-1T  4.2010E+09 8-2T  9.4705E+09 8-3T  3.9532E+09
  8, 4 -  6, 1  0.713  0.566  0.413 3.195E+08
 8-RT  2.8112E+05 8-1T  2.6162E+08 8-2T  4.1098E+07 8-3T  1.6521E+07
  8, 4 -  5, 1  0.452  0.391  0.287 4.333E+08
 8-RT  8.5578E+06 8-1T  3.8974E+08 8-2T  2.5689E+07 8-3T  9.2861E+06
  8, 4 -  4, 1  0.306  0.274  0.202 2.386E+08
 8-RT  7.0814E+07 8-1T  1.5855E+08 8-2T  7.0260E+06 8-3T  2.2195E+06
  8, 4 -  3, 1  0.199  0.182  0.134 3.541E+08
 8-RT  3.2719E+08 8-1T  2.5654E+07 8-2T  9.4490E+05 8-3T  2.6350E+05
  8, 4 -  2, 1  0.111  0.102  0.076 2.933E+09
 8-RT  2.9290E+09 8-1T  3.4433E+06 8-2T  1.1612E+05 8-3T  2.9281E+04
  8, 4 -  7, 2  1.891  0.936  0.666 3.854E+12
 Q-RT  3.9930E+09 Q-1T  2.8547E+12 Q-2T  6.6878E+11 Q-3T  3.2628E+11
  8, 4 -  6, 2  0.716  0.568  0.414 1.072E+11
 Q-RT  2.1692E+09 Q-1T  9.6701E+10 Q-2T  5.5172E+09 Q-3T  2.7941E+09
  8, 4 -  5, 2  0.454  0.392  0.288 1.070E+09
 Q-RT  2.3060E+08 Q-1T  7.9144E+08 Q-2T  3.2324E+07 Q-3T  1.5740E+07
  8, 4 -  4, 2  0.307  0.275  0.203 5.346E+10
 Q-RT  4.1482E+10 Q-1T  1.1381E+10 Q-2T  4.0846E+08 Q-3T  1.8691E+08
  8, 4 -  3, 2  0.200  0.182  0.135 6.195E+11
 Q-RT  6.0913E+11 Q-1T  9.9246E+09 Q-2T  3.3559E+08 Q-3T  1.4355E+08
  8, 4 -  7, 3  1.905  0.938  0.667 5.382E+14
 D-RT  2.5821E+13 D-1T  4.7977E+14 D-2T  1.9605E+13 D-3T  1.3009E+13 8-RT  1.1238E+05 8-1T  1.9628E+09 8-2T  4.7108E+09
 8-3T  1.9664E+09
  8, 4 -  6, 3  0.717  0.569  0.414 1.053E+14
 D-RT  3.7939E+13 D-1T  6.4445E+13 D-2T  1.7630E+12 D-3T  1.1047E+12 8-RT  3.4147E+03 8-1T  3.2906E+06 8-2T  5.2440E+05
 8-3T  2.1099E+05
  8, 4 -  5, 3  0.454  0.393  0.288 6.410E+13
 D-RT  5.2523E+13 D-1T  1.1114E+13 D-2T  2.8756E+11 D-3T  1.7157E+11 8-RT  3.7030E+05 8-1T  1.7431E+07 8-2T  1.1562E+06
 8-3T  4.1856E+05
  8, 4 -  4, 3  0.307  0.275  0.203 6.274E+13
 D-RT  6.0979E+13 D-1T  1.6896E+12 D-2T  4.2379E+10 D-3T  2.4137E+10 8-RT  3.9910E+06 8-1T  9.2518E+06 8-2T  4.1120E+05
 8-3T  1.3009E+05
  8, 4 -  7, 4  1.912  0.939  0.667 2.052E+14
 M-1T  2.0436E+14 Q-RT  9.2242E+08 Q-1T  6.4306E+11 Q-2T  1.5865E+11 Q-3T  7.7366E+10
  8, 4 -  6, 4  0.718  0.569  0.415 6.539E+10
 Q-RT  1.3071E+09 Q-1T  5.9003E+10 Q-2T  3.3749E+09 Q-3T  1.7093E+09
  8, 4 -  5, 4  0.455  0.393  0.289 6.091E+09
 Q-RT  1.3007E+09 Q-1T  4.5156E+09 Q-2T  1.8460E+08 Q-3T  8.9911E+07
  8, 4 -  7, 5  1.916  0.940  0.668 8.497E+12
 D-RT  6.4202E+11 D-1T  7.0347E+12 D-2T  4.9207E+11 D-3T  3.2658E+11 8-RT  2.0705E+04 8-1T  3.5120E+08 8-2T  8.8510E+08
 8-3T  3.6946E+08
  8, 4 -  6, 5  0.718  0.569  0.415 6.062E+11
 D-RT  2.1767E+11 D-1T  3.7190E+11 D-2T  1.0176E+10 D-3T  6.3772E+09 8-RT  1.9853E+04 8-1T  1.9288E+07 8-2T  3.0842E+06
 8-3T  1.2411E+06
  8, 4 -  7, 6  1.920  0.940  0.668 2.457E+10
 Q-RT  2.9919E+07 Q-1T  1.6807E+10 Q-2T  5.1963E+09 Q-3T  2.5335E+09
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 4 7 3  11.0076313
 W_EKIN_AUGER,EKIN_N1_N2=  0.065384917  0.012110631
 2K AUGER EL
 N1,L1,N2,L2,EKIN= 8 4 7 3  11.1566305
 W_EKIN_AUGER,EKIN_N1_N2=  0.029779017  0.012110631
 1K AUGER EL
 N1,L1,N2,L2,EKIN= 8 4 6 3  29.666975
 W_EKIN_AUGER,EKIN_N1_N2=  0.0312649384  0.0307699759
  8, 5 -  7, 2  1.888  0.936  0.665 1.966E+10
 8-RT  2.6656E+05 8-1T  4.7370E+09 8-2T  1.0409E+10 8-3T  4.5111E+09
  8, 5 -  6, 2  0.716  0.568  0.414 2.764E+09
 8-RT  2.3832E+06 8-1T  2.2721E+09 8-2T  3.4522E+08 8-3T  1.4417E+08
  8, 5 -  5, 2  0.454  0.392  0.288 1.323E+09
 8-RT  2.5604E+07 8-1T  1.1937E+09 8-2T  7.5686E+07 8-3T  2.8434E+07
  8, 5 -  4, 2  0.307  0.275  0.203 1.803E+08
